c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
16.792758287243352,1.5672195650896388,-1.4948032164311358,6.114626187280526,1.6882593364850413,4.2105298758378495,0.12209966685083982,-1.0709119971130059,-4.334319045884895,3.713008105343507,-2.294531847533953,-0.736690293853562,-16.51361891351959,-3.9149441631589466,-4.756056025962007,6.5311629076639965,6.593078110482456
