train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,8.962040525084685,0.4898223081161319,4.963225556533923,5.553956587045751
gov,flores,gu,14.33496576963092,0.5003623981171058,4.881190922775224,5.461774997788283
gov,flores,hi,13.801955665162385,0.801833198769006,4.392764824336843,4.650174913167794
gov,flores,si,8.668902447347284,0.770756509417711,2.9727618430055975,3.150954357951987
gov,flores,ta,7.057495013163491,0.9360598045461177,2.857481401457628,3.0378137436570674
gov,bible,ka,0.7101302928874885,0.4598460819861176,0.40752661158768544,0.4623167040125092
gov,bible,gu,3.2695863674736345,0.5025702965554188,0.8149347442656443,0.9270570552026641
gov,bible,hi,2.17306333459974,0.5526463608145136,0.7583214222088825,0.8098719751783572
gov,bible,si,0.4135179295842646,0.5932509375882336,0.18045086927158632,0.1933399013181207
gov,bible,ta,0.498542265983072,0.6987815212444062,0.1692943012331387,0.1836738199688606
gov,gov,ka,25.226034496162924,0.4853900411463176,9.556091458334093,10.676662770219812
gov,gov,gu,31.13246861238773,0.49612912240648904,6.293672885363632,7.03731466001344
gov,gov,hi,30.579189364607206,0.7178679274604791,6.456842967560731,6.817783818483863
gov,gov,si,39.48683753846057,0.7447522287717028,10.61877247090462,11.201492075001827
gov,gov,ta,32.88943653288189,0.7541956340445027,7.873371236628019,8.313907733410808
bible,flores,ka,1.0572717772523965,0.4819443665302655,0.5048229723127236,0.5820411824060762
bible,flores,gu,2.887667593801762,0.477155313234188,0.7394162769078968,0.843793163720739
bible,flores,hi,1.8190472576409105,0.4739920611772065,0.3368403922681971,0.3912374723261216
bible,flores,si,1.0079422854172935,0.4564382668792114,0.2663720117876591,0.3048148707972666
bible,flores,ta,1.0315788755039557,0.4946297119875765,0.2720644939575269,0.32218605098530473
bible,bible,ka,21.034006294202804,0.49873220146525404,6.469231989865172,7.23290503874491
bible,bible,gu,22.836218075449626,0.502500098977803,4.902585381239247,5.485491030481122
bible,bible,hi,25.90474140187471,0.5056282945622625,5.503200905766962,6.155073454060532
bible,bible,si,31.0002805925218,0.4980657789895274,6.946459279105951,7.765173783250947
bible,bible,ta,24.437338501539767,0.5044200975562962,6.102774784097449,6.823796225283027
bible,gov,ka,0.22746096612293124,0.43548277449645145,0.07940972907780215,0.09601593910884343
bible,gov,gu,1.7307814110634747,0.4932897847306074,0.48805495379523733,0.5629617561569188
bible,gov,hi,1.029440087288539,0.3912282830497555,0.19753380097641943,0.30035060198238006
bible,gov,si,0.09833490494010069,0.27665067283866845,0.04347678467073325,0.07542343707690752
bible,gov,ta,-0.0016674343996588895,0.2766482927090961,0.04347678467846341,0.07542606844264607
