train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,25.821319361563404,-29.685340645660578,-23.878230774597863,4.907228228736144,4.957910204751167
gov,bible,9.021270335225529,-14.390749894326403,-11.15607213510579,1.0264285438143739,1.0366031797300272
gov,gov,27.854184997729465,11.055954585126885,4.396493604810794,9.753206500279015,9.829880619640624
bible,flores,7.302863519888108,-10.718068623195194,-8.378984561408235,0.7343553484381229,0.7492255312965705
bible,bible,16.388372909744355,19.436142040781217,11.6385358806999,7.027513389849874,7.11497912646138
bible,gov,5.242507780820558,-8.317418831015276,-6.451297947153164,0.529360200830252,0.5430400567902562
