train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,1,5.934642575069245,-1.853674087766817e-07,1.4166908287027897e-06,-1.1033559721507739e-07,8.219803265213463e-07,-5.3036421506537784e-08,-1.1390769728067422e-07,8.600509565074884,9.053810856218846
gov,10,10.794181362211749,3.627368086911873e-05,-1.2244212849617218e-09,-0.0002606658966459367,4.069036558297127,0.0016692197641158938,0.002252348400624832,14.288097258118254,14.628403680199922
gov,25,12.537620418927293,-4.860346766190328e-07,4.1842157984807524e-07,9.62116086113742e-07,4.715245418080392,-1.492210368945496e-07,4.4898369311009966e-07,15.659444468037554,15.870784848148356
gov,50,13.164297467506419,-3.7232318301300173e-09,0.001176344720022361,-4.48468534567964e-05,5.204279211645971,-3.0902681118840148e-06,0.00010514624633098153,17.452584635964886,18.10266218555996
bible,1,2.7078203141526385,0.0521285318674397,0.01802100726390662,0.00033423103890515687,1.0832653474708633,0.0033370950199317928,-2.1118601026557802e-09,8.300535834705034,8.154322867318074
bible,10,6.1315134895326135,0.00010399229987446852,-4.834980775938173e-09,-4.927409553805651e-06,2.2616399883487674,5.271025849417838e-06,4.286384765734339e-05,12.67455940672606,12.468896247514019
bible,25,7.310972150126202,3.205335247008769e-05,0.0002680615911704585,0.0001224970450405637,2.8251421241228396,-1.058599405972742e-09,2.7811738160235605e-05,14.446285214907657,14.301346329524899
