train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,1.76830597660769,-6.2210574814124175,-1.2458644837984132,1.0000000000000002,1.0488088481702833
cc_align,25,gov,1,bible,-2.484295068308633,-0.9897723830194715,-1.2640430549111197,0.23021728866442678,0.23874672771881186
cc_align,25,gov,1,gov,18.65624481383811,-12.740212146376741,-0.322461050927979,2.059126028197399,2.55812431284237
cc_align,25,gov,10,flores,6.040577025067299,-3.8736988093707625,-1.769364661201068,2.049634113689563,2.408526521320976
cc_align,25,gov,10,bible,-0.6394882920691681,-1.5648542167263066,-1.1195771554441363,0.6648308055437865,0.7231873892652347
cc_align,25,gov,10,gov,32.72742331884946,-39.63027455412644,2.8627503408772332,3.2596012026013237,3.4964267474094073
cc_align,25,gov,25,flores,7.620390868805892,-3.4321164951234735,-1.8158560497303728,2.2847319317591723,2.7429910681589904
cc_align,25,gov,25,bible,-0.7930735534681463,-0.9317619174973315,-1.3333499085736613,0.7106335201775947,0.805605362444913
cc_align,25,gov,25,gov,36.2877837547312,-41.27064910205184,3.0308493128445604,3.793810749101753,4.030136473711294
cc_align,25,gov,50,flores,-0.18982372646421955,-2.558544000563846,-2.8067894000149685,2.6536138880151094,2.741977179694082
cc_align,25,gov,50,bible,-0.2806766955171731,0.7846989496341896,-1.4513985215885283,0.5715476066494082,0.7071015143828376
cc_align,25,gov,50,gov,0.46757265726888575,-0.5667079128200251,-4.043003297937864,5.307227776030219,6.1176746407297715
cc_align,25,bible,1,flores,-1.2511275989166337,-2.117013409264432,-0.955961278913945,0.38209946349085594,0.41352146256270667
cc_align,25,bible,1,bible,16.147267915924456,-70.91722603134963,6.441940705261786,1.5211837495845137,1.8447222013083797
cc_align,25,bible,1,gov,-1.1980037280105384,-2.8007748244089212,-0.6094947711847805,0.28635642126552713,0.2880972058182777
cc_align,25,bible,10,flores,-1.246651514709292,-1.1647096952596725,-1.3504482160944706,0.41593268686170837,0.4207136793592525
cc_align,25,bible,10,bible,25.53333299397255,-480.31058918451964,53.33587758636053,2.1875405582271923,2.376552124403501
cc_align,25,bible,10,gov,-1.9599181078557821,-2.4697754236256912,-1.1467899371764936,0.2549509756796393,0.2846049893892011
cc_align,25,bible,25,flores,-1.3894858963443675,-0.3546777706107809,-1.496304812371667,0.47010637094172636,0.49598387070547295
cc_align,25,bible,25,bible,29.566666326807944,-476.52370333172297,52.916607661459835,2.227629663186029,2.3627352352064106
cc_align,25,bible,25,gov,-1.9087305665291703,-2.022032914566413,-1.2552459469743031,0.2983286778035259,0.3376388603226826
cc_align,100,gov,1,flores,3.5199833382996375,-5.942454133813868,-1.173217268498581,1.175159563633807,1.2672805529952709
cc_align,100,gov,1,bible,-2.1039612524583564,-1.1682008339157517,-1.218433713676412,0.22360679774997894,0.22583179581222426
cc_align,100,gov,1,gov,21.504365434651515,-17.059314842943643,0.4774921412872824,1.812456896039186,2.1922591087734014
cc_align,100,gov,10,flores,7.791672093295813,-4.673243742459425,-1.655539912285035,1.8335757415498273,2.0791825316695984
cc_align,100,gov,10,bible,-0.08114513638703545,-2.380353624865447,-1.0557993558672603,0.6074537019394975,0.7707139547199077
cc_align,100,gov,10,gov,33.338653815391496,-41.20325298886005,3.0462190691791076,3.3378136556734264,3.6410163416277084
cc_align,100,gov,25,flores,9.581391781728243,-3.5388541083641023,-1.727408184310376,2.1151832071950647,2.3872578411223384
cc_align,100,gov,25,bible,0.25471249757137,-1.536519833565014,-1.141192507392781,0.7211102550927978,0.9186947262284677
cc_align,100,gov,25,gov,36.87888069915484,-51.44382205587234,4.20998112276926,3.9406852196033118,4.222913686070283
cc_align,100,gov,50,flores,-0.029201918082442536,-2.2686213600079634,-2.9281313988638495,2.9802125203861993,3.061398671396418
cc_align,100,gov,50,bible,-0.2679517893842021,0.21008655165741408,-1.6578416277171895,0.408248290463863,0.41330341630745304
