cc_align-bible-bible-ta,"-6.22790383282408,-320.33248037697274,0.06885306265296538,0.012533209832293184,343.1174236221156",0.08580197497564702
cc_align-bible-bible-gu,"-14.323136946249623,-220.5226133571288,0.014426669677429003,0.015728693525397953,250.99682270330138",0.16974373435125434
cc_align-bible-bible-hi,"-55.30946274394334,-616.1135155380186,0.006425808489313337,0.00594448005712947,689.4699900687089",0.22715003903757325
cc_align-bible-bible-ka,"-8.359978120249062,-3496.758543674377,0.12141083341585925,0.0010621576420931527,3516.9829880471334",0.26159781832626205
cc_align-bible-bible-si,"-7.294455657719174,-54.0126243123743,0.19322380952480867,0.09053870663541345,80.61322064238979",0.04223460530264892
cc_align-bible-gov-ta,"-101.0319445353825,-8.0948137335976e-32,0.004041796083905056,6.841601104416641,100.02798403325993",0.13808109420470485
cc_align-bible-gov-gu,"-249.79772403874833,-1.5664427379228085,0.0013577316325689736,0.35531159664398415,251.84009733649782",0.023982902940446697
cc_align-bible-gov-hi,"-134.47706521184364,-0.21744381794476397,0.001441466544644932,0.557390152926905,135.63806831415747",0.04720408168311402
cc_align-bible-gov-ka,"-31.30810674574193,-3.5785253607974115e-33,0.003563068833326349,0.31261496237751096,31.540204645189636",0.06724753681684524
cc_align-bible-gov-si,"-387.82213986922466,-0.4183970459023218,0.0004805543207631434,15.785560461080607,388.2552925997271",0.06313417074780348
cc_align-bible-flores-ta,"-929.0083028380526,-0.7262162323133364,0.0004420123394110779,0.18978003989171827,929.6289866073687",0.1313887093258367
cc_align-bible-flores-gu,"-1016.8794517018588,-1.5263408429861882,0.0004030071424544091,0.5143123633925512,1019.6025131680266",0.14352501320289662
cc_align-bible-flores-hi,"-484.30016501333694,-0.5170339481849355,0.0005005002388709607,17.672973728403687,486.2606107040157",0.07071982742940157
cc_align-bible-flores-ka,"-23.880475881074762,-0.7119453624482868,0.009911719598051205,9.373520827879306,24.72785086963434",0.0344749824315479
cc_align-bible-flores-si,"-620.6807193194963,-0.3811653879693664,0.0003701644146513808,35.39420383765107,621.4002693453837",0.1148252604333215
cc_align-gov-bible-ta,"-913.4294453838033,-1.4374640682784539,0.0004937367838286196,0.5583022260848628,914.0018300695837",0.12921044739368512
cc_align-gov-bible-gu,"-148.48423292905224,-58.73365016659649,0.0016303264499276829,0.0070962632019815845,208.97201842290676",0.09440772736382944
cc_align-gov-bible-hi,"-557.2274436686927,-1.5148059747549114,0.0005778374636822723,1.50377526087172,559.0314642219565",0.10381335077624275
cc_align-gov-bible-ka,"-2.213782494522026,-57.82078039731186,0.22798754341124425,0.00472428153637391,59.48894768669799",0.02725011326416302
cc_align-gov-bible-si,"-126.2061713150636,-2.4434454504921083e-31,0.004563094745405957,11.680328184433135,124.79815764632517",0.2050866935264197
cc_align-gov-gov-ta,"-13.78299109074286,-33.83922876953763,0.34138227215795147,0.1523367076953654,60.80716022602539",0.11471557119097153
cc_align-gov-gov-gu,"-4.997106445190016,-35.635468392732356,0.341408574682248,0.13831376380990826,61.58128301901892",0.08675136828090844
cc_align-gov-gov-hi,"-18.62799158280219,-19.343299186841758,0.5440245552950783,0.26838391156608765,44.15983652947628",0.10764999430741347
cc_align-gov-gov-ka,"-55.69605105636553,-38.86812314346801,0.8349197383621533,0.12812746730276528,60.25167669815952",0.04241006832341125
cc_align-gov-gov-si,"-11.616876943558031,-45.95689588447319,0.31549647635615363,0.15657869812237782,76.16584800926726",0.07993376298140746
cc_align-gov-flores-ta,"-922.362530985474,-484.7029419883958,0.0013448633074598807,0.0019431015541395732,1407.2023244669865",0.284597360904325
cc_align-gov-flores-gu,"-361.56362028602695,-9.174089848213352,0.0018135612715384762,0.617379672760045,378.9755616559978",0.07098632493864816
cc_align-gov-flores-hi,"-874.2915287873345,-25.30645198758451,0.0013491706152651784,0.0742209333256977,905.0189788689693",0.31140324202102393
cc_align-gov-flores-ka,"-13.556308824288278,-24.033535610496937,0.2665549985361379,0.10070971439357107,35.189866353038056",0.06339690224377188
cc_align-gov-flores-si,"-586.3916836591723,-4.523224129844379,0.0016196831929222665,0.4487841530080482,594.0121053358109",0.15392332440405435
gov-bible-bible-ta,"-2.2713569980800528,-6189.242553666856,0.1702078464108822,0.0006767219113939739,6207.681254741783",0.25122899282652594
gov-bible-bible-gu,"-1.4057329610534537,-6576.802985981098,0.6931343354562046,0.0005235121569008156,6593.992136848049",0.27180223384716223
gov-bible-bible-hi,"-1.9926497679222264,-5724.840289292137,0.20184778767088107,0.0006899829877717121,5744.966234557095",0.22941799561854445
