c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
3.577946827937394,9.371672813120487,-107.72006588557447,59.487769782206044,-0.6830512239269179,-8.490607237606406,0.911746612934161,2.0010277008162185,-1.4350929134856776,1.5960365306954423,4.39959406856879,4.437595461298493
