train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.68564031415231,-1.8897726568328016e-09,8.669041952719335,8.933839068074047
gov,10,13.982633953188076,1.4336318087074814e-08,14.217776733239335,14.549798067465655
gov,25,15.954495282863531,1.4381427654564149e-09,15.628649349397048,15.857089692530009
gov,50,17.047331727131713,9.721221232859393e-09,17.41507468490407,17.999090798700237
bible,1,3.763885733428175,-2.1071879477926402e-10,8.211353102007168,8.090429702563922
bible,10,7.905744549123038,4.447573258551409e-07,12.631570189302577,12.513399760028134
bible,25,9.45132260920877,5.545545919985894e-10,14.413091729995328,14.296279824529785
