train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,999.9999999995163,-11.638947317823304,0.37005067876765735,1.9417945605505869,1.9450991092134926
gov,1,bible,999.9999999992108,-15.930286803296838,0.9370115671119057,0.7222909391639097,0.7229643638627887
gov,1,gov,22.910946443139682,-3.0207348213041127,1.8780421394687932,3.359945407371846,3.367647615269145
gov,10,flores,999.9999999999999,-8.439841466672606,-0.5222951056534249,2.2876622787218817,2.305878039768672
gov,10,bible,999.9999999974943,-10.238163631938948,-1.8272146082448966,1.0016790913606188,1.0045803524732986
gov,10,gov,20.26192120232294,-1.4413728943823305,1.8111696896837979,1.5446217463895875,1.5714064177463234
gov,25,flores,999.9999999999495,-8.376124758711954,-0.29080843788698735,2.6226837353721955,2.6418270500112158
gov,25,bible,999.9999999982696,-10.747675041447136,-1.164442866682561,1.1608054377213235,1.1626471265017317
gov,25,gov,28.218760245521594,-2.3105729459462063,2.094159431359293,1.6872775564626834,1.7252292073225814
gov,50,flores,999.9999999999974,-6.767862601630195,-1.3846933770267433,0.878832084907556,0.9107395786556515
gov,50,bible,999.9999999995268,-8.031634345126609,-3.276507519197757,0.09898145461062391,0.10279284764814282
gov,50,gov,141.23245820418845,-6.102667337692223,2.5607779041119527,1.2306961192854808e-14,5.801557143511545e-15
bible,1,flores,999.9999999999924,-16.580442707582357,1.9613379468147425,0.5128678956650127,0.5136209132048385
bible,1,bible,6.68058716377515,-0.42451290309092665,1.6587475009908084,2.386755163900941,4.54978961680541
bible,1,gov,999.9999999967687,-15.953239362859675,0.7209241011353653,0.3364278945725379,0.33857276513095486
bible,10,flores,999.999999999965,-15.36266619022441,2.116888858888978,0.7454295077712768,0.74835758120205
bible,10,bible,5.370736039286428,1.7771443318234685,1.1194504484435346,2.56140799440991,7.2561270270814395
bible,10,gov,999.9999999984508,-14.846090303776078,0.9716546005381957,0.6120292326563518,0.6160547830401226
bible,25,flores,999.9999999999999,-14.359437993463818,1.4735869218010686,0.6738376113734688,0.6739345761785728
bible,25,bible,9.403766821827656,1.0027704510265802,1.0714773717850874,2.789199544890788,2.8691873841711195
bible,25,gov,999.9999999978103,-14.764245825965487,0.9385593144894595,0.6666984691260033,0.6675901665118381
