train set 1,train set 1 size,train set 2,test set,language to,c0,"c1,1","c1,2",rmse,kfold rmse
cc_align,25,bible,gov,si,0.5953703703703703,0.1073148148148148,-0.002685185185185184,0.0,3.8612159119869953
cc_align,25,bible,gov,ta,0.4166666666666667,0.08500000000000002,-0.0016666666666666674,0.0,3.147738041009701
cc_align,100,gov,flores,ka,6.209259259259259,1.0153703703703707,-0.024629629629629647,2.2932668186396043e-15,47.925960925730735
cc_align,100,gov,flores,gu,9.885185185185183,1.3507407407407415,-0.03592592592592595,3.076740298213702e-15,78.76258701639755
cc_align,100,gov,flores,hi,11.09815708513631,0.5419827429608044,-0.006479585938429244,1.1690559718552602,13.553703703703697
cc_align,100,gov,flores,si,7.645184094955512,0.42225282763623967,-0.005608952128286355,0.9539011154419479,11.059259259259271
cc_align,100,gov,flores,ta,5.862917210683281,0.4300671525027711,-0.005157298194489019,0.7360308673738272,8.53333333333335
cc_align,100,gov,bible,ka,0.7694444444444445,0.1336111111111111,-0.0030555555555555553,2.8665835232995054e-16,12.66182422294196
cc_align,100,gov,bible,gu,2.543518518518519,0.26324074074073983,-0.0067592592592592305,4.418631847554177e-15,21.413031952280537
cc_align,100,gov,bible,hi,1.8359339919173798,0.16969394211536104,-0.002274462179042332,0.3798353738313718,4.403703703703716
cc_align,100,gov,bible,si,1.1542040862146388,0.11512067804220923,-0.0013072519083969461,0.3355904627500893,3.8907407407407417
cc_align,100,gov,bible,ta,1.0766202735290267,0.19596399500632905,-0.0026532500488181104,0.33798639656315493,3.918518518518521
cc_align,100,gov,gov,ka,18.578703703703702,1.6623148148148155,-0.04101851851851854,4.1023203976182695e-15,157.10904096990527
cc_align,100,gov,gov,gu,23.346296296296295,1.5935185185185177,-0.03981481481481479,5.801557143511545e-15,202.4902919955328
cc_align,100,gov,gov,hi,23.715313950007484,0.8305522615014084,-0.011403828359935229,1.5456967672692103,17.920370370370385
cc_align,100,gov,gov,si,28.08063157582594,1.2784461446669948,-0.016760351754590064,2.3068050752197977,26.744444444444454
cc_align,100,gov,gov,ta,24.49252543214634,0.9846729712424499,-0.013128325253786231,1.707981350874206,19.801851851851865
cc_align,100,bible,flores,ka,0.998148148148148,0.2075925925925926,-0.005740740740740741,2.5639502485114184e-16,7.29447168095091
cc_align,100,bible,flores,gu,2.5731481481481477,0.33509259259259266,-0.008240740740740743,5.733167046599011e-16,25.758126765394252
cc_align,100,bible,flores,hi,2.3166666666666664,0.18833333333333338,-0.005000000000000002,2.5639502485114184e-16,17.46632689511598
cc_align,100,bible,flores,si,1.1324074074074073,0.17212962962962963,-0.004537037037037037,2.8665835232995054e-16,9.167231579815493
cc_align,100,bible,flores,ta,1.3749999999999993,0.23083333333333358,-0.005833333333333341,5.733167046599011e-16,10.676058623096448
cc_align,100,bible,bible,ka,14.405555555555553,1.3238888888888887,-0.02944444444444443,2.2932668186396043e-15,121.61429552055431
cc_align,100,bible,bible,gu,15.922222222222226,1.2055555555555544,-0.027777777777777735,2.9007785717557725e-15,136.93150221103346
cc_align,100,bible,bible,hi,18.565740740740743,1.2621296296296292,-0.027870370370370344,4.1023203976182695e-15,161.20693217795844
cc_align,100,bible,bible,si,21.924074074074078,1.717962962962962,-0.042037037037037,0.0,188.31135582671905
cc_align,100,bible,bible,ta,16.878703703703707,1.4556481481481476,-0.03435185185185183,2.9007785717557725e-15,142.00109299970748
cc_align,100,bible,gov,ka,0.7712962962962964,0.029351851851851816,-0.0006481481481481466,6.409875621278546e-17,8.898860876341327
cc_align,100,bible,gov,gu,1.746296296296297,0.26018518518518463,-0.006481481481481456,2.175583928816829e-15,13.85627273799693
cc_align,100,bible,gov,hi,1.6925925925925924,0.1103703703703704,-0.0029629629629629637,1.2819751242557092e-16,14.846971056066485
cc_align,100,bible,gov,si,0.6453703703703705,0.15898148148148145,-0.004351851851851851,1.2819751242557092e-16,6.766855217635805
cc_align,100,bible,gov,ta,0.5407407407407406,0.16296296296296298,-0.0037037037037037043,1.2819751242557092e-16,2.883966616262241
gov,25,bible,flores,ka,1.5138888888888893,0.19138888888888858,-0.005277777777777763,1.2883690548140876e-15,12.345608303243116
gov,25,bible,flores,gu,3.1601851851839804,0.3482407407409372,-0.008425925925931896,5.932271702092804e-13,26.9747354677344
gov,25,bible,flores,hi,2.3138888888888887,0.1913888888888889,-0.005277777777777778,5.127900497022837e-16,17.408591868197018
gov,25,bible,flores,si,0.8111111111111111,0.19444444444444448,-0.005555555555555557,2.5639502485114184e-16,1.3143161514665134
gov,25,bible,flores,ta,1.1694444444444443,0.13361111111111115,-0.0030555555555555566,2.8665835232995054e-16,9.687616622668349
gov,25,bible,bible,ka,15.141666666666667,1.2874999999999999,-0.029166666666666664,2.0511601988091347e-15,128.8763311394411
gov,25,bible,bible,gu,16.10648148148148,1.1184259259259262,-0.024907407407407413,2.0511601988091347e-15,139.3998330595994
gov,25,bible,bible,hi,17.889814814814816,1.3400925925925926,-0.029907407407407403,2.0511601988091347e-15,154.02233233494155
gov,25,bible,bible,si,20.997222222222224,1.8497222222222212,-0.04694444444444441,0.0,177.83640666931745
gov,25,bible,bible,ta,15.889814814814818,1.4434259259259254,-0.03324074074074073,2.0511601988091347e-15,134.1700985278275
gov,25,bible,gov,ka,1.6055555555555556,0.2005555555555556,-0.006111111111111112,5.733167046599011e-16,13.131142924428499
gov,25,bible,gov,gu,2.809259259259257,0.8120370370370372,-0.021296296296296303,1.9357399876532506e-15,19.194613096269006
gov,25,bible,gov,hi,2.3861111111111115,0.2186111111111108,-0.004722222222222195,5.663951224983122e-15,19.578951477437524
gov,25,bible,gov,si,0.5574074074074074,0.6612962962962962,-0.018703703703703698,5.285718846720614e-16,1.2898014562258289
gov,25,bible,gov,ta,0.8111111111111109,0.6044444444444446,-0.015555555555555559,7.251946429389431e-16,1.716898103084763
gov,1,bible,flores,ka,0.5222222222222223,0.1822222222222222,-0.004444444444444444,2.5639502485114184e-16,2.565639951713503
gov,1,bible,flores,gu,2.7388888888888903,0.37055555555555364,-0.009444444444444356,7.256477480396569e-15,22.60732065012162
gov,1,bible,flores,hi,2.135185185185185,0.16907407407407404,-0.004259259259259258,2.5639502485114184e-16,18.411610265538616
gov,1,bible,flores,si,0.6453703703703703,0.2623148148148149,-0.007685185185185188,2.642859423360307e-16,10.544708588073366
gov,1,bible,flores,ta,0.937962962962963,0.16601851851851857,-0.003981481481481484,5.127900497022837e-16,3.502515359558847
gov,1,bible,bible,ka,11.322222222222223,1.5122222222222226,-0.03444444444444446,0.0,90.28634334766059
gov,1,bible,bible,gu,14.562962962962963,1.265185185185185,-0.028148148148148137,0.0,123.65170963933048
gov,1,bible,bible,hi,16.647222222222226,1.488055555555555,-0.035277777777777755,4.1023203976182695e-15,140.56477649453987
gov,1,bible,bible,si,19.414814814814815,1.9325925925925924,-0.04740740740740739,4.1023203976182695e-15,162.1880583599142
gov,1,bible,bible,ta,14.737962962962934,1.4960185185185269,-0.03398148148148179,2.0613904877025402e-14,123.03772405561799
gov,1,bible,gov,ka,0.8712962962962963,0.13268518518518518,-0.0039814814814814825,2.8665835232995054e-16,2.303397244216187
gov,1,bible,gov,gu,4.0509259259259265,0.8728703703703704,-0.023796296296296298,1.0255800994045674e-15,28.896046166050372
gov,1,bible,gov,hi,2.5212962962962977,0.38768518518518347,-0.008981481481481403,6.898884543774767e-15,24.725739570590456
gov,1,bible,gov,si,1.8259259259259213,0.6937037037037048,-0.01962962962962966,3.552713678800501e-15,6.937225269266584
gov,1,bible,gov,ta,1.785185185185185,0.7340740740740742,-0.019259259259259268,1.0255800994045674e-15,6.048138713519457
gov,10,bible,flores,ka,1.3166666666666667,0.18833333333333344,-0.005000000000000004,3.6259732146947156e-16,10.551832984219498
gov,10,bible,flores,gu,3.075925925925926,0.3320370370370369,-0.007962962962962958,1.0255800994045674e-15,27.133016747649684
gov,10,bible,flores,hi,2.3324074074074033,0.1721296296296297,-0.004537037037037039,3.854462398527502e-15,17.800449172988266
gov,10,bible,flores,si,0.9324074074074076,0.17212962962962966,-0.00453703703703704,5.127900497022837e-16,3.387045305720921
gov,10,bible,flores,ta,0.925,0.17916666666666664,-0.004166666666666666,0.0,3.2552809533408564
gov,10,bible,bible,ka,14.87314814814815,1.2550925925925918,-0.0282407407407407,5.801557143511545e-15,127.6676384746659
gov,10,bible,bible,gu,15.866666666666665,1.1600000000000004,-0.026666666666666682,0.0,136.89825617437302
gov,10,bible,bible,hi,17.568518518518516,1.3624074074074075,-0.030925925925925933,2.0511601988091347e-15,150.79990786578776
gov,10,bible,bible,si,20.319444444444446,1.8252777777777782,-0.044722222222222247,4.1023203976182695e-15,171.7540269862922
gov,10,bible,bible,ta,15.40925925925926,1.422037037037037,-0.0312962962962963,2.0511601988091347e-15,129.95979307003685
gov,10,bible,gov,ka,1.4398148148148149,0.16509259259259257,-0.004907407407407406,2.5639502485114184e-16,11.927234983849454
gov,10,bible,gov,gu,3.0740740740740744,0.8496296296296294,-0.0237037037037037,2.3075552236602768e-15,21.807945785967323
gov,10,bible,gov,hi,2.399074074074074,0.30879629629629635,-0.007870370370370373,7.251946429389431e-16,19.35050675047202
gov,10,bible,gov,si,0.6527777777777777,0.7686111111111112,-0.021388888888888895,7.251946429389431e-16,1.3956036174713662
gov,10,bible,gov,ta,0.8379629629629632,0.6793518518518517,-0.017314814814814804,1.0255800994045674e-15,1.226312864484343
gov,50,bible,flores,hi,2.761111111111111,0.14277777777777775,-0.003888888888888887,2.5639502485114184e-16,29.734027658564187
gov,50,bible,flores,si,1.0324074074074074,0.17212962962962955,-0.004537037037037034,2.5639502485114184e-16,7.965548835570171
gov,50,bible,flores,ta,1.3722222222222222,0.13055555555555567,-0.002777777777777781,9.332919779905611e-16,11.648073448760773
gov,50,bible,bible,hi,18.134259259259256,1.294537037037037,-0.028796296296296292,2.0511601988091347e-15,156.77599336779386
gov,50,bible,bible,si,21.49537037037037,1.7473148148148154,-0.042685185185185215,0.0,184.68814393304865
gov,50,bible,bible,ta,16.105555555555554,1.427222222222222,-0.032777777777777774,4.586533637279209e-15,136.3323938071449
gov,50,bible,gov,hi,2.4074074074074074,0.29962962962962963,-0.0070370370370370396,1.1466334093198022e-15,19.52371183122891
gov,50,bible,gov,si,0.5787037037037037,0.7423148148148148,-0.021018518518518516,1.0335613878656588e-15,1.8314997745988781
gov,50,bible,gov,ta,0.9351851851851855,0.6824074074074074,-0.017592592592592594,1.6215845185301648e-15,2.0918320992183252
bible,25,gov,flores,ka,4.669444444444444,1.0569444444444445,-0.02638888888888889,0.0,33.030899163839386
bible,25,gov,flores,gu,7.864814814814814,1.2675925925925928,-0.03240740740740742,2.9007785717557725e-15,60.819339324590146
bible,25,gov,flores,hi,7.5152241634694885,0.6248080870671278,-0.007902787390288019,1.167139224804808,13.531481481481485
bible,25,gov,flores,si,4.976088872864934,0.44163673399610254,-0.005916030580071083,0.766059904497586,8.881481481481478
bible,25,gov,flores,ta,3.5109657948652044,0.3682340187539089,-0.00428145963918061,0.4694432984400342,5.442592592592604
bible,25,gov,bible,ka,1.6249999999999978,0.4891666666666672,-0.014166666666666682,1.7763568394002505e-15,10.435767709263507
bible,25,gov,bible,gu,5.356481481481482,0.8667592592592591,-0.023240740740740735,0.0,41.3985529541613
bible,25,gov,bible,hi,4.85634261338123,0.5199435645181042,-0.007545107564191532,1.2129814250948008,14.062962962962954
bible,25,gov,bible,si,2.079705535446546,0.691851397923687,-0.009832003203862431,1.2041963344468938,13.961111111111123
bible,25,gov,bible,ta,2.3256080319368935,0.5146030665824503,-0.007085646587078379,0.9179621082459603,10.642592592592587
bible,25,gov,gov,ka,17.24259259259259,1.8020370370370373,-0.044629629629629644,5.0242958677880805e-15,143.2252192778451
bible,25,gov,gov,gu,22.017592592592592,1.6228703703703702,-0.040462962962962964,5.801557143511545e-15,190.16777008515135
bible,25,gov,gov,hi,20.962851743750473,0.9606798281422594,-0.013257864908628849,2.016258168155345,23.375925925925912
bible,25,gov,gov,si,24.783522142360432,1.499842397102819,-0.02021715275574639,2.7085233112105005,31.401851851851873
bible,25,gov,gov,ta,22.24724592700988,1.0911180962292997,-0.014452926214330435,1.908121688725641,22.12222222222222
bible,1,gov,flores,ka,1.2768518518518566,1.1499074074074065,-0.026759259259259226,2.5251981408468746e-15,13.526741805083246
bible,1,gov,flores,gu,6.728703703703701,1.303981481481483,-0.032685185185185255,4.699798436761765e-15,49.75524461665889
bible,1,gov,flores,hi,7.14891857506361,0.6350919500346985,-0.008125722877631282,1.2219262446635801,14.166666666666682
bible,1,gov,flores,si,4.397485414771333,0.43370861669023364,-0.0056072171996175025,0.7833106279516597,9.081481481481482
bible,1,gov,flores,ta,3.2419342197818035,0.32969807499878956,-0.0036025329589720024,0.46081793671299714,5.342592592592594
bible,1,gov,bible,ka,0.6694444444444445,0.2369444444444444,-0.0063888888888888875,3.6259732146947156e-16,10.978031321632022
bible,1,gov,bible,gu,6.101851851851852,0.5124074074074073,-0.014259259259259258,5.127900497022837e-16,51.959240432587016
bible,1,gov,bible,hi,6.6299936386768445,0.21351925746009737,-0.0032804186907240385,0.5512245059260152,6.390740740740739
bible,1,gov,bible,si,3.890966910528908,0.4132546851193888,-0.005921813568840709,0.8743561128481622,10.137037037037043
bible,1,gov,bible,ta,4.225623033243486,0.27760588049557877,-0.0038055170049120673,0.6253387252101855,7.250000000000004
bible,1,gov,gov,ka,8.76574074074074,2.702129629629629,-0.06787037037037034,4.2285750773764915e-15,53.81905705800049
bible,1,gov,gov,gu,20.06111111111111,1.7827777777777778,-0.04388888888888888,2.0511601988091347e-15,169.79707897094244
bible,1,gov,gov,hi,20.549605223768552,0.982277983018357,-0.013445234790655073,2.026480819091093,23.49444444444446
bible,1,gov,gov,si,23.105854375724167,1.5582266623859844,-0.02080933366320157,2.9340605474804344,34.0166666666667
bible,1,gov,gov,ta,20.603788714696655,1.1511107003267367,-0.01528539214775952,2.0529958199556857,23.80185185185183
bible,10,gov,flores,ka,4.153703703703704,1.0731481481481475,-0.026851851851851828,2.0511601988091347e-15,27.982766240455177
bible,10,gov,flores,gu,7.454629629629629,1.2776851851851856,-0.03231481481481483,0.0,56.87510710496356
bible,10,gov,flores,hi,7.663839640368186,0.6025020904001724,-0.0076784061733200185,1.2003628403459883,13.916666666666686
bible,10,gov,flores,si,4.553092725639875,0.42738881291586717,-0.005538688410825815,0.7198982463658506,8.346296296296293
bible,10,gov,flores,ta,3.3763545617805497,0.36880036543930106,-0.00428464032889678,0.5520231505303705,6.400000000000006
bible,10,gov,bible,ka,1.238888888888889,0.37055555555555564,-0.009444444444444448,5.127900497022837e-16,8.019837715581557
bible,10,gov,bible,gu,5.313888888888888,0.8080555555555556,-0.021944444444444447,2.0511601988091347e-15,41.60473103777848
bible,10,gov,bible,hi,5.134251953512329,0.47009333020283,-0.006901746510078417,1.2489204322907892,14.479629629629631
bible,10,gov,bible,si,2.1539084939359134,0.6619514105933696,-0.009498901197892321,1.1348739827888552,13.157407407407423
bible,10,gov,bible,ta,2.77185488699296,0.44551041964322213,-0.006169037705297255,1.015716207819047,11.77592592592592
bible,10,gov,gov,ka,16.075,1.8708333333333336,-0.045833333333333344,2.0511601988091347e-15,131.4038886558437
bible,10,gov,gov,gu,21.110185185185188,1.7332407407407406,-0.04342592592592593,0.0,180.09342111184438
bible,10,gov,gov,hi,20.58421641757427,0.9817116395675409,-0.01344205415076533,1.9439009670007568,22.537037037037045
bible,10,gov,gov,si,24.36495848530897,1.4944626346061587,-0.019988723040859396,2.804041205891392,32.50925925925925
bible,10,gov,gov,ta,21.739705851306265,1.1127673875284105,-0.014772727424818782,2.050599886142622,23.774074074074072
