train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
cc_align,100,gov,25,gov,16.883531886023906,20.292568850297382,20.97894366429323,23.403582182028966,3.1870571587803904,3.3162478797580857
cc_align,100,gov,50,flores,41.009088607093695,-15.516331618670717,-29.81500032914258,-28.77729071352472,0.12247448739105841,0.173205071248191
cc_align,100,gov,50,bible,7.742519342863154,-5.468710441899861,-0.9886859807096735,-0.48783465008606774,0.24494897445022742,0.3464101622294527
cc_align,100,gov,50,gov,13.866722691796259,22.620909358985894,28.033230886241057,38.51351690662797,3.796709107962895,5.369357510559478
cc_align,100,bible,1,flores,1.469030428801634,0.6780795939177681,0.20832641256734227,-0.08121463121882443,0.67700320038633,0.6892024376045318
cc_align,100,bible,1,bible,11.669477544515232,7.875798412682915,5.982540277865716,5.17590543748908,2.5428986085436707,2.597402548691998
cc_align,100,bible,1,gov,1.4305321927286483,0.30046164855927676,-0.5696663637882259,-1.1067714084896696,0.5561774297230456,0.5848076606885386
cc_align,100,bible,10,flores,1.8307486295462974,1.4781422144073044,1.3951683299026982,1.4511054461961719,0.9640193635676273,0.9785192895379182
cc_align,100,bible,10,bible,17.428914968231666,12.058887537434089,8.88801285782126,6.957104385949201,3.3672441748904003,3.4085920841755164
cc_align,100,bible,10,gov,-0.12742574568149315,1.9133871385207417,2.476366735700052,2.413123940034852,0.840436394579229,0.8754998570936224
cc_align,100,bible,25,flores,1.1628842502061842,2.3521429180421554,2.524831513221809,2.2386913001731923,1.1217545780309226,1.13622180919267
cc_align,100,bible,25,bible,22.273241913005876,13.825856404857783,6.901673098783963,-0.09270712104620135,3.399019466454015,3.432418974955377
cc_align,100,bible,25,gov,-0.9335505297785607,3.1603705145024805,3.3623190256990894,2.9022841288208294,0.9104943712072032,0.9308598171377552
gov,25,bible,1,flores,2.1728321486194573,0.6493349395111268,-0.8024939105482591,-1.5750091259047099,0.8996295533903571,0.9324698386543104
gov,25,bible,1,bible,12.966615909853397,7.346286542185375,3.8789440345958432,1.5240384832226912,2.211786608151881,2.31905153025722
gov,25,bible,1,gov,2.190967855514524,0.720408418796416,-0.698320667273619,-1.4127351847538965,0.879393730551528,0.9165151389911845
gov,25,bible,10,flores,2.650228179244295,1.3286540661489472,0.30929461177093726,-0.7350309220927554,1.3386560424545209,1.4170391667060325
gov,25,bible,10,bible,18.773504350666812,11.798939980471276,6.790305442227172,2.6355943206474026,3.474094606272737,3.548520818552351
gov,25,bible,10,gov,-4.973775045238644,9.66737797539985,10.228524732797867,9.06363899471378,1.3245124889306759,1.399464183178683
gov,25,bible,25,flores,2.1588898146711384,1.560903948682697,1.2701329509380335,1.1449997860248036,1.559487095169434,1.627267648544598
gov,25,bible,25,bible,23.02917181004251,13.92341037962288,5.845128454652737,-4.417272908138464,3.2657821931863937,3.306357512429592
gov,25,bible,25,gov,-5.760786181796004,10.954757694272816,11.406430218418837,10.25439824043912,1.6242947187420558,1.6640312497065668
gov,1,bible,1,flores,0.9268491031338275,0.6532287565617529,0.6222425164760949,0.7278071157301873,0.9208691546577071,0.949736805646701
gov,1,bible,1,bible,8.757713564262787,7.657458752053122,7.41317705615555,8.08210236547626,2.5632661456300894,2.634103262959118
gov,1,bible,1,gov,-2.0561324934035285,4.663673014527678,4.656316380030538,4.081735129056616,1.0625441167311596,1.1067971810589279
gov,1,bible,10,flores,0.49782627227594856,2.36527694047495,2.671518911119501,2.4132442379538452,1.2477980605851253,1.3315404585355322
gov,1,bible,10,bible,16.6994910477565,11.563504756409923,8.620443446166089,6.90916569971168,3.5829224570639724,3.660327852644761
gov,1,bible,10,gov,-9.019241365655832,13.435022901128285,16.56983798564699,14.474163349434985,1.710652896800907,1.7484278627430843
gov,1,bible,25,flores,0.994147797922874,2.2050200318851325,2.4740988161279818,2.2785398570600854,1.3885243966167824,1.452411785504084
gov,1,bible,25,bible,20.054240233482698,13.430583762407691,8.932023102946326,5.579696876632769,3.40431099245256,3.4625857390106796
gov,1,bible,25,gov,-8.634160119607213,13.601339335206495,16.659004387671438,14.549914840688526,2.0440971927316305,2.0558453242700145
gov,10,bible,1,flores,2.0224487266826494,0.6269821933138362,-0.6740644267569795,-1.3393897332025322,0.897403662424738,0.9452512893405305
gov,10,bible,1,bible,12.994279950433038,7.165431378390335,3.543846928472543,0.29634102602546997,2.0960279896349983,2.2130295976347707
gov,10,bible,1,gov,1.6585094503481166,0.8267940419417839,0.31756703343495724,-0.010385837421986004,0.9603818684946802,1.0052362906303585
gov,10,bible,10,flores,2.3105377315428566,1.3178592615842508,0.6464863848743535,0.15128833157067426,1.2563173696695165,1.3224976370285941
gov,10,bible,10,bible,18.572662162697462,11.620656799943436,6.630303711564333,2.475468017586516,3.3217967025893285,3.408005281595239
gov,10,bible,10,gov,-6.442190491331256,11.497643403678174,11.968566932196328,10.809816451544807,1.3315404612703285,1.4103191128252108
gov,10,bible,25,flores,1.873798223078804,1.6554787190725422,1.6800256263424096,1.8276480863967657,1.4220876672460574,1.480878117221224
gov,10,bible,25,bible,21.98642013179338,13.606689371410255,6.749816898182981,-0.21775233635389515,3.3702126540224926,3.398676215247215
gov,10,bible,25,gov,-7.322954548623545,12.762403201674612,13.16624721512733,12.001529152035204,1.3275290329530776,1.352405264702463
gov,50,bible,1,flores,6.84486491121228,-3.3317653596532404,-6.14276071009847,-5.946348006161228,0.1224744871432313,0.1732050787894471
gov,50,bible,1,bible,15.475455215613078,6.578778650779669,2.3621209005459893,0.3562732805039072,2.3270152564783992,3.2908965285961456
gov,50,bible,1,gov,5.8348710564719735,-2.563294828445758,-4.937090940633431,-4.951586278333358,0.12247448715253663,0.1732050801304892
gov,50,bible,10,flores,7.397941937440948,-2.836741571749919,-5.838939096683171,-5.758697076950317,0.04082482904973291,0.05773502596148722
gov,50,bible,10,bible,22.142776823321846,1.354975594953022,18.753776813461066,5.524219870142366,3.1026870522663,4.387862044360969
gov,50,bible,10,gov,1.1501574145898288,2.502913459327044,9.354386480270211,-0.3216876557213137,0.04082482904660299,0.057735027517918584
gov,50,bible,25,flores,6.799795927953274,-2.1261560312406913,-4.857674523046346,-4.9784173338040345,0.16329931619768875,0.23094010645335364
gov,50,bible,25,bible,25.44934895579661,7.701003768853782,9.725048845056703,6.152535453359639,2.939387693968028,4.156921933641865
gov,50,bible,25,gov,0.8226948909073571,9.28025700427715,-0.6230222767292889,1.543647689369439,0.40824829079407055,0.5773502695911578
bible,25,gov,1,flores,6.989536642435666,1.6434153552062662,-2.4533934648424975,-5.983167630631203,1.91337398330802,2.11056864375458
bible,25,gov,1,bible,2.5801451834672693,1.3110561224573942,0.34540032555441375,-0.5761866086773672,1.7164886639105235,1.7852170870713362
bible,25,gov,1,gov,9.686352208029414,11.024430686367563,11.478044889772775,12.655369836062153,0.8685236515681849,1.0171037311898647
bible,25,gov,10,flores,16.731535502568164,2.9587531455074747,-12.334287170605457,-11.418722261364291,3.2948444576337743,3.657526486933336
bible,25,gov,10,bible,3.273572888783084,5.073205956870343,5.9358226552176525,6.846947752347605,2.224035371421357,2.3231444161491073
bible,25,gov,10,gov,16.34825945941615,16.93085336113973,17.595210550860855,19.10008977879632,2.8073712496449996,2.9414282244424976
bible,25,gov,25,flores,21.00553964312673,-2.5595417591012763,-10.104358830081303,-10.797432448258625,3.334216549656006,3.660396153423444
bible,25,gov,25,bible,-0.34272080382967696,10.205613650313827,10.322482520903465,9.274346787575114,2.384114091229696,2.4633310780323154
bible,25,gov,25,gov,16.478830286596853,19.900225696700733,20.905814789128588,23.556825446368116,3.354598833442434,3.4741905473019448
bible,25,gov,50,flores,38.08993637953702,-16.335833265140643,-29.017105722913954,-27.742011922508038,0.44907311954568035,0.6350852944653617
bible,25,gov,50,bible,14.524417719094329,-2.3103054349097834,-3.9189731611679512,-1.5158473797117724,0.734846923374568,1.0392304847929539
bible,25,gov,50,gov,11.948852224637232,23.96327696071583,30.26225204218097,37.632853548570175,3.5517601287638962,5.022947333382767
bible,1,gov,1,flores,2.8603822613275747,2.304387613390689,1.7326395942937252,1.2341122681681571,2.1216345899643825,2.2498888861452233
bible,1,gov,1,bible,0.5242099720233067,3.483260539682048,3.786958971274539,3.4993601951488036,2.0214681133605183,2.0413231003444667
bible,1,gov,1,gov,-0.9892005311095279,18.656666500238376,19.971917091454504,18.543104065013342,2.785139134765083,2.830282671395176
bible,1,gov,10,flores,14.193688277267903,2.447642166539514,-7.94049904361698,-8.659076797026607,3.4563468190176363,3.7929539939371453
bible,1,gov,10,bible,-2.605166337619883,9.66120533038155,10.020410461573402,8.955688456287081,2.290487575459281,2.3321663748540846
bible,1,gov,10,gov,14.793671799652147,17.4390143419562,18.56167329069535,19.571221653614895,2.93825344947187,3.077905131725098
bible,1,gov,25,flores,19.163429822982206,-0.3574296337705383,-10.41965955305859,-10.638400942666504,3.5368064691187158,3.8769188797291476
bible,1,gov,25,bible,-3.7077567644171134,11.166546905270428,11.37886863200461,10.238129230245972,2.235173371351762,2.275412050596557
bible,1,gov,25,gov,17.021684855124445,19.20630673383334,19.831691403762235,22.1379114161469,3.21532787337984,3.3654865871937125
bible,1,gov,50,flores,37.589360028247356,-16.317156009817545,-28.763075553915037,-27.52016541852929,0.5715476066731107,0.8082903639598832
bible,1,gov,50,bible,8.489214211640618,1.6093684659517165,-0.10307748759071339,-0.5450337727142693,0.4898979485566505,0.6928203230275587
bible,1,gov,50,gov,9.439630271999569,37.370743213422976,17.518278401578467,31.163585408547856,3.7558842722920778,5.31162246740847
bible,10,gov,1,flores,7.0379067041626175,1.5687940270077807,-2.839227367036258,-6.899975007257825,1.9231051279982934,2.0982135258359755
bible,10,gov,1,bible,1.9685439122057062,1.414312005246551,1.161874942537615,1.0706507962934653,1.7335897246272927,1.7821335527956363
bible,10,gov,1,gov,8.853692589451896,11.086105785605698,11.667312974125478,13.091410193583279,1.0189864245088525,1.1423659658797969
bible,10,gov,10,flores,16.979983453095695,2.0686366907114575,-12.215945002797131,-11.68252438201713,3.283900120283807,3.598610843694821
bible,10,gov,10,bible,1.4920085926874207,6.67517389149397,7.379238479208034,7.004758734109901,2.4376901635222907,2.5029982021567414
bible,10,gov,10,gov,15.246585534497282,17.354594320693884,18.695455976478247,20.418026488507167,2.7548139683107467,2.8835741710149634
bible,10,gov,25,flores,20.34155982743892,-2.0217560152616283,-10.058962502107667,-10.527529555755587,3.412525946177308,3.721491636427053
bible,10,gov,25,bible,-0.4836202878598035,9.849577381013017,9.848895476499289,8.772861825827682,2.35824793720536,2.455504021580907
bible,10,gov,25,gov,16.94883771972973,19.48984841623925,20.161937381707148,22.52602981379086,3.2215420738108236,3.349402931867133
bible,10,gov,50,flores,37.12592509648816,-16.072080414472282,-27.753414138347395,-26.81225659580414,0.4082482904641652,0.5773502562840338
bible,10,gov,50,bible,12.438845326708554,1.945907891153315,-3.8124426940901652,-6.869862184568725,0.7756717524805112,1.0969655137928203
bible,10,gov,50,gov,11.332101580447999,28.89045169034586,25.310455886955243,34.36047619451957,3.5925849560820526,5.080682366115092
