train set,train set size,c0,c1,rmse,kfold rmse
gov,1,1.420846348353137,-2.6162058859622133,8.30719662153009,8.34190905824561
gov,10,7.404170570623698,-2.9805219712138307,14.04078592984862,14.131252632947684
gov,25,9.850168206652175,-2.947887277321513,15.42736381481898,15.531758266556205
gov,50,13.573466943612225,-2.489870334184812,17.233839075837572,17.449776877331296
bible,1,5.264689538969502,-1.0121550582804126e-08,7.822771588466715,7.85809428366611
bible,10,9.385693933137174,-8.204007429975795e-08,12.381534452979746,12.442930592356868
bible,25,10.903358498832542,-2.6010848338323235e-08,14.194352857328877,14.26584451472704
