train set,c0,c1,c2,rmse,kfold rmse
gov,9.484625836317e-09,-0.6851459738546,-2.411961180728304,15.030281894069365,14.991125704258325
bible,2.5550127896023466e-12,-0.07649411331793864,-2.0613460535370693,12.323851540431045,12.316242788164235
