train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,4.750638098845879,1.8311178007681387e-07,3.788697879569308,-1.5944815931661445e-09,5.881041668426627,5.8388637562899
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,14.991251321983501,1.3503427605944715e-08,15.050290228073473,0.0005836382168330063,10.592074742209467,10.34778599004653
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,13.617350154532092,-5.692028398422623e-10,10.933419858139935,-0.03403426851592215,7.444998325746057,7.744948119929699
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
