model,pareto,rawlsian,gov-flores,gov-bible,gov-gov,bible-flores,bible-bible,bible-gov
linear,True,False,5.791897744590141,2.271685619876913,10.188743518251318,2.237409216035368,7.536130974343043,1.3576941236277535
poly2,True,False,5.728194041228098,2.271685619876913,10.02891479624436,2.237409216035368,7.586897309855825,1.3576941236277535
poly3,True,False,5.807585213636041,2.271685619876913,10.360549829812769,2.237409216035368,8.172499793192982,1.3576941236277535
exp,True,True,5.848345208488865,2.271685619876913,9.346267165563471,2.237409216035368,7.156236075806936,1.3576941236277535
log,True,False,5.782533136239337,2.271685619876913,10.210264163462906,2.237409216035368,7.574554130630897,1.3576941236277535
power,True,False,5.07189784793283,2.271685619876913,11.42124564370117,2.237409216035368,8.800264958589581,1.3576941236277535
hmult,True,False,5.937884082075069,1.568615808780326,9.971393155933782,1.4116184564770562,7.574521762600815,0.7505553499465134
