train set,c0,c1,c2,rmse,kfold rmse
gov,12.866594172350755,-2.944729101923485e-07,-1.1947001401500192e-09,14.65802859204584,14.795045189809564
bible,6.594702890674172,-3.891882930262375e-09,-0.12020040551384373,12.346442791144709,12.257633524007437
