train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.401443607891004,-1.8782528808422624e-07,5.77181910191034,5.782514345957277
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.343240450967343,7.340247248253824e-09,10.058242874946252,10.18054619503967
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.907403517925758,-9.08326260534772e-10,7.562227496546189,7.574460782244179
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
