c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
39.69840241929794,17.093852212662902,-8.525835860170929,-68.41705450358073,10.4622717476271,-13.294481771529675,1.644536619146109,5.561113980446589,-27.75409204538498,7.817256921893666,4.475992724278923,4.517887986026301
