c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
17.766568563194856,0.6500451310280146,-3.679064398582848,9.791087723826092,-5.448648460416776,1.1434295083525876,-2.7144830858331193,-29.66297262560156,7.382287505991472,13.343394255537316,13.362171436000025
