language to,c0,c1,c2,rmse,kfold rmse
ka,-9.400127100462978,0.49203732170763087,-15.740419067279165,5.234374617373246,5.28171331438702
gu,-6.156307624092838,0.5034116040610646,-16.092390634626803,6.31699210606859,6.374955283260208
hi,-9.215893399848529,0.9276263593696774,-18.52125385837498,4.846145557982271,4.889732661802428
si,-13.738642718798555,0.8761486233699454,-24.014494256428375,3.279200207461776,3.305019210198408
ta,-9.81095774088583,0.9408336914486076,-17.738211442883472,3.9655414930356363,4.00476988189452
