language to,c0,c1,rmse,kfold rmse
ka,31.35004817521509,-60.160801921580195,5.127407358350375,5.173217427921234
gu,36.15399983354008,-63.440918135586465,5.236136870307763,5.284972308506641
hi,38.50717066963504,-70.89659986997167,4.270334429408074,4.305053120257394
si,46.24591802043678,-83.29243355130322,5.5510174195947055,5.588347062411972
ta,36.35029185455622,-65.17751824890156,5.001951357662137,5.039287018352109
