train set,train set size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,flores,4.550183291451368,1.1329666413901273e-06,-3.3920329710244505e-09,2.2204687988667495,2.287709569962019
gov,1,bible,0.7711267346076546,5.640520536261327e-07,6.340483071940479e-06,0.7949770449676095,0.8184579783139
gov,1,gov,16.161678356342307,6.048674482522727,-2.920623875045793e-09,3.7197932870710484,3.8442501152015836
gov,10,flores,11.691541001738491,-0.002665741246177755,-6.446125472058524e-09,3.443342284723409,3.547486030563897
gov,10,bible,1.990087292247536,-1.2734451201554927e-06,-8.43970740148847e-09,1.2573350017346612,1.2962163508647648
gov,10,gov,24.573219689369367,20.969495160693928,7.289205514346783e-09,3.551122471716566,3.5131895111716007
gov,25,flores,14.234359276454347,-2.3736915202965287e-05,-6.610482397791531e-09,3.8925161482323083,4.0016152629368005
gov,25,bible,2.4500203168870605,2.1570418627990598e-07,-2.4198406542533298e-08,1.4193301110336571,1.4627768190037074
gov,25,gov,0.00041237078825332905,79.6765256689874,-1.07300153934746e-09,3.7578456226202532,4.1399499503910935
gov,50,flores,14.670155100250316,-5.316207634731307e-09,-2.2338762157740244,3.3867104613313628,3.828235181949964
gov,50,bible,2.1169025527911405,1.263626129445736e-07,1.0035270652425018e-06,0.8744705185461029,0.9901005770693168
gov,50,gov,4.7729438134404625e-08,86.52019460673031,-0.0015516049670494996,4.517224382471602,5.5259553572639595
bible,1,flores,1.0704099200359158,-1.4061936020611635e-06,-1.6300607999348766e-09,0.5514156631531275,0.5707180849772951
bible,1,bible,16.958471890970127,1.920481387973632e-05,0.00014854399853523633,3.059636353692363,3.137959805398377
bible,1,gov,0.5900332741365051,-6.277295218904739e-10,-3.753510361505087e-09,0.38587131764790467,0.3950944494527144
bible,10,flores,2.2397566883041162,-2.0699671548660314e-09,0.0015393833912270931,0.8241420216472399,0.8488238135406304
bible,10,bible,22.494789539169012,10.542268516520245,1.625579630878668e-08,3.4984594912414466,3.5955590775437876
bible,10,gov,1.2494405235658608,-3.7327336651784237e-07,-2.4856498092250923e-11,0.6830492474141301,0.7020940677732004
bible,25,flores,2.5709713108299366,-3.977006251083861e-10,-8.943490704300119e-07,0.8508841408023418,0.8744869532384303
bible,25,bible,25.410947173440395,13.029340761028744,5.106456111436917e-08,3.634944296513685,3.6735391513773203
bible,25,gov,1.3635619552332248,-1.9005372313282424e-09,-0.02448331293921677,0.8026269819847405,0.8168715917016961
