train set size,c0,c1,rmse,kfold rmse
1,-1.5480617006739811e-10,-1.8913648342246405,8.172779693992982,8.17163224131796
10,-8.767061140940361e-10,-2.455088345408824,14.084535076654209,14.09074651841248
25,6.740000303009235e-09,-2.592364350639657,15.866581290545305,15.867108788514306
50,-4.193292915489107e-09,-3.2374831774046284,17.23247858309523,17.467503705123278
