model,pareto,rawlsian,gov-1k,gov-10k,gov-25k,gov-50k,bible-1k,bible-10k,bible-25k
linear,True,False,8.33326328381408,14.124815953822464,15.521204324756408,17.483893571806757,7.845289025228071,12.426650540653656,14.250716238553546
poly2,False,False,8.346002723654905,14.155205686012607,15.561902053900171,17.535484311507883,7.856447026904178,12.445081485131382,14.274034593494964
poly3,False,False,8.352408531637469,14.1606373149796,15.557365576336249,17.53399047318004,7.853329708110202,12.445564929458255,14.281488924113429
exp,False,False,8.365607516596336,14.16825747491588,15.567667057537118,17.519948307770527,7.859782977199326,12.44461822185722,14.269217787559338
log,False,False,8.359185518722981,14.166969137832012,15.565893361894371,17.534893595614633,7.867088129327582,12.454356052883632,14.277512386080357
power,False,False,8.386795070876897,14.205104191702546,15.603558176982007,17.559585128785915,7.865384378033498,12.451392169997026,14.27645483416198
hmult,True,True,8.376081253948731,14.179391729297038,15.574682748822358,17.4804795020514,7.865249270104139,12.44349817065671,14.266122245413223
