model,mean,min,25%,50%,75%,max
linear,12.855118991233569,7.845289025228071,10.379956912233869,14.124815953822464,14.885960281654977,17.483893571806757
poly2,12.882022554372298,7.856447026904178,10.395542104393144,14.155205686012607,14.917968323697568,17.535484311507883
poly3,12.883540779687891,7.853329708110202,10.398986730547861,14.1606373149796,14.919427250224839,17.53399047318004
exp,12.885014191919394,7.859782977199326,10.405112869226778,14.16825747491588,14.918442422548228,17.519948307770527
log,12.889414026050796,7.867088129327582,10.406770785803307,14.166969137832012,14.921702873987364,17.534893595614633
power,12.906896278648551,7.865384378033498,10.41909362043696,14.205104191702546,14.940006505571994,17.559585128785915
hmult,12.883643560041945,7.865249270104139,10.409789712302722,14.179391729297038,14.920402497117792,17.4804795020514
