train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0039987230417027,-3.1826553972980126e-10,3.4157316391826424,2.987756005820549
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.815121703685683,-2.187423592376018e-09,4.408112872735879,4.586843178932751
gov,10,flores,9.340208620792186,-3.216073139609747e-10,4.252453049764274,3.6775653164383852
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.26077712343879,9.806896697287215e-09,4.511376171077073,4.517173760307681
gov,25,flores,11.7651982309207,-9.564731918531696e-10,4.633986182587321,4.075799408940875
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.129519082583144,-8.143488109284097e-10,5.085907660296603,5.064226328547338
gov,50,flores,11.679376944154148,-7.636075959005236e-10,4.247376514789384,3.5761814768065463
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.90646590515184,-1.0010848675473613e-09,5.862755984966151,5.6113025607782605
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.739960294943037,-3.396484099845256e-10,3.815256355416514,3.715896815307593
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.139622145985115,-6.769506462125978e-10,4.365121924396773,4.209752330220675
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.34481639066573,-1.4352411656774744e-09,4.4505630959358315,4.408342045965182
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
