train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.2411609536205788,-5.467259666296721e-09,-1.6834447803781674,8.199969887273626,8.270477713129164
gov,10,2.8652695278403657,-8.537826253417146e-08,-1.5083261241498815,14.096495970676076,14.244652535801249
gov,25,3.2960258345268607,-2.110908152439767e-09,-1.5002251909322393,15.480725832887876,15.63926705157512
gov,50,1.161348401326375,-1.0144094245476734e-08,-3.0065918301552443,17.232529493294198,17.462634537366107
bible,1,1.5510861043402702,-1.6151753312120912e-09,-0.9616910352251686,7.863619604639009,7.839337503627902
bible,10,2.145718793689236,-1.1431314139160026e-08,-1.2799748185005158,12.463516942745565,12.404630309228432
bible,25,2.4705556436087766,-3.4895309167823617e-09,-1.2856395949419466,14.290313870564063,14.260975608997573
