train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
cc_align,100,gov,10,bible,2057.3438179379973,-6411.691308874901,1504.999961672732,6841.242207523975,-718.8631738566341,1947.9345566201234,-1637.1736665403462,2.320132913997794e-06,13.932991710411526
cc_align,100,gov,10,gov,3619.7127848610126,-11621.216118605862,2781.098205346669,12464.925417265118,-852.089911118597,3378.407622838633,-3455.7349634744824,1.717508986930551e-05,25.0497838613262
cc_align,100,gov,25,flores,2343.983313989041,-7251.744759110703,1565.110271939981,7542.2357618305805,-624.713507474455,2114.166287484451,-2000.446760682222,4.94825506897679e-06,15.419092048463229
cc_align,100,gov,25,bible,2051.8994967667772,-6376.780032072743,1501.6716525148177,6813.062578728629,-743.4791334469184,1948.4222294423828,-1599.8219772269456,2.161183967720145e-05,13.885510815545713
cc_align,100,gov,25,gov,3036.2893658316875,-9850.458796535442,2370.673911189821,10582.790618850684,-588.914146671901,2820.3369770049594,-3072.8760158444757,1.1421002559173054e-05,21.17045907172396
cc_align,100,gov,50,flores,92.85554296832188,-72.88495936033345,-91.8589363127125,-71.51906648074113,-33.297963540631194,7.8170159977018185,37.00375879907761,2.0033508942675273e-07,9.782355486806129
cc_align,100,gov,50,bible,15.90715683066469,-12.375094884078026,-15.407757557646605,-11.738860515670947,-4.372896178707476,3.0204904793569574,7.943042287466192,2.5248137203294177e-08,1.751920942563046
cc_align,100,gov,50,gov,-120.48299600454385,185.79903564155015,207.968640669057,157.92763424300878,53.120260088860455,-46.82047611990792,-101.85701059904889,9.483898026569216e-08,22.332479798059516
cc_align,100,bible,1,flores,1181.0354213966498,-3673.640004357641,850.3354278542081,3903.300452665321,-402.6173766754268,1110.604903893689,-943.2662898902622,8.431460589508912e-06,7.957743336731438
cc_align,100,bible,1,bible,5051.698391374492,-15926.341577616497,3819.757003807499,17106.053417534808,-1628.471065385266,4785.67095343478,-4274.275223916963,2.5384735987999057e-05,34.63890896626687
cc_align,100,bible,1,gov,880.5792300239451,-2744.372412973813,629.0115893344275,2906.8313835163854,-285.12737179318646,822.4766762463743,-719.0474227135074,3.156368004899492e-06,5.923875035580031
cc_align,100,bible,10,flores,1008.3427462494527,-3134.273410045204,708.3438090427271,3305.9182618030927,-317.22724194561266,937.6139637285509,-822.8918253866808,3.420305124293234e-05,6.7452056706714965
cc_align,100,bible,10,bible,5067.771371614117,-16027.511383331659,3874.4608343402033,17258.42825893496,-1586.94865741543,4800.390630101282,-4366.597967209617,2.228797717834128e-05,34.876633446545
cc_align,100,bible,10,gov,1416.229626257276,-4441.362925493779,1022.2453988726671,4709.34831975544,-436.02702376860964,1325.1129754445103,-1189.324623876815,1.4882788076748308e-05,9.577993515039168
cc_align,100,bible,25,flores,1094.03943290443,-3405.9408445741756,767.4713541834841,3588.7792242768787,-335.79321426477264,1016.2888850583341,-901.669195691555,3.80842718481e-06,7.321232402161227
cc_align,100,bible,25,bible,4914.0515032666735,-15505.299738599531,3755.235173124137,16707.48539268442,-1568.334409007063,4654.973611736391,-4195.068060009046,1.3365440258203361e-06,33.775539888932805
cc_align,100,bible,25,gov,1413.0061168652742,-4427.588460208817,1018.8221424781294,4694.772240575107,-439.18499228461656,1323.3208804121857,-1179.0461985908648,5.475401394594776e-06,9.551757916272923
gov,25,bible,1,flores,537.570636468836,-1662.5573884137466,353.9866507183814,1722.3030906421218,-145.54439863422516,485.90265941738784,-452.01225188765426,4.644168498187895e-06,3.527892151354027
gov,25,bible,1,bible,3536.5749250077884,-11193.795930302891,2672.414936470488,11999.930121028754,-1049.900126908872,3327.5647411604336,-3100.6798693614933,6.094314425581585e-06,24.260514404517284
gov,25,bible,1,gov,550.1149613210767,-1705.8074093288974,364.2468643220347,1768.7362390168385,-145.1664443337461,497.2653910753039,-468.7639063523979,9.022004120386547e-06,3.6189878676702594
gov,25,bible,10,flores,440.7618910781886,-1383.0358046903868,261.0334592843258,1383.615736094954,-43.12668060417241,373.238834037991,-442.1686609236632,4.976301635243351e-06,2.8301411696006755
gov,25,bible,10,bible,4488.207091359639,-14229.809830098864,3435.240014530349,15313.697173186822,-1344.931208571306,4235.727646139242,-3943.9094741442136,3.501355443842342e-05,30.91303569795048
gov,25,bible,10,gov,1089.0834899993856,-3504.9223533628556,769.7947397068085,3659.675297273505,-176.613987430562,988.0598731409923,-1089.4097992494583,5.235653276704515e-06,7.390551181408208
gov,25,bible,25,flores,397.1871603527439,-1246.3914520861051,220.75158051631473,1226.233937881048,-17.601590521581247,328.6781178733173,-413.23176243050676,1.5911629956568438e-06,2.5138300130530293
gov,25,bible,25,bible,4803.042883278629,-15139.67838946777,3660.852569894909,16303.97445588464,-1537.8774721604077,4546.037957701527,-4088.5656195135534,3.973957497851643e-06,32.97234547166075
gov,25,bible,25,gov,2082.304795646739,-6586.682634098878,1501.992040999569,6961.381479728267,-556.0609456532188,1937.4900669459357,-1843.3171261047084,2.0490391382646312e-05,14.125133599416275
gov,1,bible,1,flores,1434.4042874530764,-4474.932537027011,1027.9248746472879,4743.152160121913,-465.9605776324395,1343.559915795895,-1171.2451019325051,2.704067367719792e-06,9.664822993293326
gov,1,bible,1,bible,6226.403130817718,-19606.054170221134,4680.866435435315,21029.904842048534,-2029.4361680301554,5897.475628744717,-5222.713704898593,4.290314197163133e-07,42.622956844563774
gov,1,bible,1,gov,1850.8076953037169,-5821.654460701362,1341.793712159796,6175.239088352776,-554.6194864714455,1731.7835321466046,-1575.3248045364207,2.6876070142888505e-05,12.546376826542646
gov,1,bible,10,flores,1295.752655259352,-4081.6717220721566,909.9057331674001,4285.092719149593,-332.73792955747234,1190.497782604782,-1151.0186226589806,6.5765151962387965e-06,8.710809417525184
gov,1,bible,10,bible,6365.127545827281,-20101.362325006947,4828.432551995485,21600.944387260733,-2011.4780596395274,6022.901522155211,-5440.92051645119,6.293431178095188e-07,43.70289134284617
gov,1,bible,10,gov,3948.5501775130283,-12458.293699481166,2908.936069556449,13267.420467567967,-1197.3736101125432,3718.266281916004,-3371.3348268231116,8.637323876598979e-06,26.919074259282265
gov,1,bible,25,flores,1122.130715043338,-3522.121073908729,772.6563467224927,3679.802590982963,-282.60516537221076,1024.9381667526425,-991.7105140944681,2.4090464060074264e-05,7.494676865472294
gov,1,bible,25,bible,5558.298363504589,-17559.019063866832,4230.677533322122,18885.578735036266,-1739.9380019965902,5258.726420074015,-4777.732672340168,9.387656422078369e-07,38.186029333077705
gov,1,bible,25,gov,5153.449334501198,-16185.017096089818,3802.105377183742,17272.100765507716,-1680.8982858190325,4875.260267767191,-4262.8780180628455,1.418358666449906e-05,35.0914959556673
gov,10,bible,1,flores,761.9728548887463,-2373.5447314688627,521.1234999992358,2482.3539653928237,-213.04770232366255,697.4720542152392,-647.6038617824479,1.5078337083423927e-05,5.066942695397107
gov,10,bible,1,bible,3466.449908479091,-10964.946150865755,2610.7957858434957,11748.178251109357,-1027.5885241495298,3256.7268985125434,-3033.6608752536954,9.646201635991384e-07,23.7554276416696
gov,10,bible,1,gov,874.6799344517416,-2730.6548285765684,604.9542330193392,2861.603383806002,-245.65377417318703,804.1010910561567,-745.8791219412615,2.1451962963474295e-06,5.836603990889679
gov,10,bible,10,flores,581.7754196496155,-1822.52781797573,371.4488422281082,1863.1159357273475,-104.15033439299383,512.0499128262402,-545.1616398625348,1.1412779580431776e-06,3.804741187405312
gov,10,bible,10,bible,4718.490355358017,-14942.381347370258,3595.9082511720903,16063.37425710097,-1423.904596618548,4451.334190676305,-4124.470976075624,2.7611629175735433e-06,32.45005135940793
gov,10,bible,10,gov,2229.2149390848963,-7086.250968321947,1627.5289742103237,7504.192887903647,-572.4894127511033,2075.0015858498277,-2016.4322305889773,8.711997814573192e-06,15.195992851391672
gov,10,bible,25,flores,557.9048883776568,-1749.7735316887854,348.27789252658187,1777.0130591387485,-85.42141138076857,487.05664987291533,-534.2745519010821,1.563224191296418e-05,3.6307700259553988
gov,10,bible,25,bible,5004.724288408853,-15780.331391259668,3823.111830275759,17004.52260779055,-1615.0650160448374,4745.324125178997,-4251.198984974253,7.935080293058914e-06,34.38727864041438
gov,10,bible,25,gov,2909.8578404986997,-9189.792320454028,2143.2637986425048,9782.577282789542,-865.6530463901466,2738.6698694046363,-2503.589837960885,1.2636644244945942e-05,19.84224818770253
gov,50,bible,1,flores,20.402268428049183,-18.852439722791516,-22.71833030485327,-17.294010145210883,-7.842309846371974,3.0784879740201907,10.362796039818413,1.6851911380094132e-07,2.461132513537395
gov,50,bible,1,bible,-32.639323248979615,65.968741768828,71.64203996340409,54.11815305324582,12.06667367868454,-22.775218546099723,-39.506970486879716,1.6334412431493623e-08,7.893699128580054
gov,50,bible,1,gov,17.240591334590427,-15.70452635528571,-18.93755931506158,-14.374035615148507,-6.4896356643766016,2.6981521432342723,8.832263537698074,9.354735283740896e-08,2.065419697511411
gov,50,bible,10,flores,18.803501561432977,-15.796406919183308,-19.39148620801714,-14.791529160979175,-7.0959911524427435,2.182983873247229,8.622144097882146,1.730351032349753e-07,2.1005061091385064
gov,50,bible,10,bible,-55.510532331814346,103.51219498928377,113.26729768557516,85.59123404493423,22.78018686267624,-32.32434968799116,-60.10963110889173,1.7426490731919946e-07,12.360752028738098
gov,50,bible,10,gov,-7.072612517393821,12.936910250936451,14.421973367166249,11.188036421465616,5.134853199256978,-1.3347796817162803,-5.102239435415125,3.094958991841891e-07,1.4121789841471617
gov,50,bible,25,flores,18.625840873174383,-15.927607368475558,-19.4764419616621,-14.842846380944344,-6.375944550781263,2.959112774811627,9.224363971567069,1.4306684753376816e-07,2.1448153835014843
gov,50,bible,25,bible,-45.4960803280417,97.24922349527522,104.87639290272568,78.94200904821341,20.963131093262334,-30.61758403528276,-56.005845025471466,3.023575156940305e-07,11.398691109904458
gov,50,bible,25,gov,2.7741260123484683,2.025465133316369,1.5777550209050508,1.3194315761307398,2.7824720392711377,2.267403026222721,1.8029917388376149,3.708997455935989e-07,0.03678453335106933
bible,25,gov,1,flores,967.8403723872536,-3039.767169820313,617.4926920062854,3105.110735333758,-154.61531423344633,844.6203230812771,-935.6091515372535,1.7060661702666526e-05,6.330687608848947
bible,25,gov,1,bible,1906.5923814285127,-5943.927208868363,1338.1464908109203,6260.060730082879,-580.328153968765,1768.2684122952598,-1585.2832291933269,1.7771105760286127e-06,12.768772112992092
bible,25,gov,1,gov,1766.50216668262,-5655.799496877744,1314.817194395942,6012.418652703044,-366.1182980424173,1625.4876086773234,-1711.6310459613903,1.002475827922249e-05,12.101065356135672
bible,25,gov,10,flores,1165.6554413964018,-3639.108390805914,679.8753626744776,3632.6093626017,-102.65865452098971,970.7181684429904,-1184.6813194194888,1.9450157853256296e-05,7.430902646084118
bible,25,gov,10,bible,6257.630084170225,-19611.845519599334,4607.542273644332,20929.268005289854,-2067.6809300209425,5908.280009630516,-5151.753193069144,3.289143212475764e-05,42.5392029638218
bible,25,gov,10,gov,2986.695660846401,-9643.178219605561,2311.542084294854,10347.07650477713,-628.1321387445365,2775.7283235988243,-2951.2412764845117,3.4976324108598005e-06,20.741203297049722
bible,25,gov,25,flores,1415.789452383331,-4385.571288589203,858.5528447983706,4437.190134604637,-226.07053425481627,1212.059630134783,-1336.7369210843588,8.547040758410866e-06,9.087267257307502
bible,25,gov,25,bible,7469.2564976177055,-23443.393908969945,5538.125596626324,25061.488695647888,-2478.371358825715,7069.825632801187,-6161.514572555332,4.011944714668861e-06,50.903283018342485
bible,25,gov,25,gov,2071.759795564251,-6853.601007615436,1664.675582207455,7380.029676674219,-235.11261073636018,1903.6551703772375,-2323.793179088997,3.216194317357301e-05,14.641697263884575
bible,25,gov,50,flores,83.12676288057142,-64.82112918718775,-81.79491630665272,-63.67309919279988,-31.807836912556944,4.85312110215612,31.445090599223796,1.411958573331689e-07,8.612820213619475
bible,25,gov,50,bible,6.4425409067343855,10.03588961536066,8.460464625124027,6.100880080440862,-1.3657959574402827,-5.932070045399752,-6.389815431575446,3.3939002401770294e-07,0.9360544905704029
bible,25,gov,50,gov,-119.81306592008505,183.26925687906748,205.36797563888584,156.00448708654235,53.6345329312177,-44.974806789307245,-99.65322902224582,1.2665397807520574e-07,22.000511050745484
bible,1,gov,1,flores,4153.605156115599,-13003.47849429771,3007.771570648456,13808.69252791039,-1323.7153102165762,3893.7796340294326,-3445.7639092536083,3.359438180324906e-05,28.097549490757554
bible,1,gov,1,bible,5472.963185348072,-17081.646176449463,4020.296207330966,18243.299320556776,-1913.3492594576687,5187.822008405899,-4372.778278238626,1.6272351875787605e-05,37.1366999126829
bible,1,gov,1,gov,9441.399756777642,-29665.38823832195,7038.693897950016,31756.133998559748,-3122.1528367179403,8939.706896118587,-7803.447666069935,2.8454100664626593e-06,64.45379753630122
bible,1,gov,10,flores,3635.197887146328,-11363.336344796673,2525.135467970888,11918.520254412531,-996.4836939545546,3329.575843677336,-3142.8453883466445,7.125880245518673e-06,24.282277173428188
bible,1,gov,10,bible,7308.477642166047,-22912.043220465857,5419.490406532719,24502.323401410064,-2473.8965305420766,6928.27613855638,-5967.938399679309,6.2205141317151725e-06,49.792101459771786
bible,1,gov,10,gov,4643.527382379733,-14820.930807130862,3541.12494192597,15893.47673369506,-1223.3011375729316,4353.753917615107,-4265.65289053262,2.803011041577409e-05,32.024732316053665
bible,1,gov,25,flores,2441.3079746683566,-7600.196813970294,1618.2954427744453,7870.902866849942,-577.0517687248239,2183.4156071007505,-2167.97323213127,2.212359767601534e-05,16.07122204041249
bible,1,gov,25,bible,7323.968721670807,-22982.764748490714,5442.117410545615,24591.681863542683,-2464.610121548265,6944.668665504002,-6005.814597666694,1.0591631553650755e-05,49.94954584896027
bible,1,gov,25,gov,2472.3518237532107,-8094.298600731346,1946.5866637252411,8691.515800501074,-373.2903967783593,2277.9263673221685,-2638.920058401252,1.73270006385748e-05,17.32139050707295
bible,1,gov,50,flores,80.04726822347904,-61.557057551740215,-77.92123703621881,-60.69061965616447,-31.177258586388923,3.700134702657359,29.31044292730041,1.335370977375228e-07,8.170992320092386
bible,1,gov,50,bible,-0.9302713524989031,13.533902104645966,13.563446544442773,10.21779503195929,1.8164467333877494,-4.784418898441556,-7.280673462589629,1.3947439574105568e-07,1.4280023460333109
bible,1,gov,50,gov,-116.85620400829032,181.0710072592596,202.55221758166434,153.7954397866504,51.3866529913298,-45.97960603089729,-99.46279861541274,1.376351818269665e-07,21.762774670503624
bible,10,gov,1,flores,1575.1605968774581,-4920.7348313340135,1069.345521980869,5127.540122394513,-398.10686073716124,1427.4832786564061,-1386.7001364437256,7.410489072474535e-06,10.455666003674386
bible,10,gov,1,bible,2683.645311501465,-8366.733454424479,1922.7949407148774,8869.107882285445,-877.9766674849936,2514.6131528359015,-2182.94712912927,6.678705751390262e-06,18.076767645049568
bible,10,gov,1,gov,2628.3711211365103,-8348.224562506974,1960.2720470506888,8904.527295988655,-686.1900584619848,2452.4444608889166,-2389.848800028411,2.1911742749345888e-05,17.984276609490347
bible,10,gov,10,flores,1547.5773773152707,-4805.161380915269,963.1435955284757,4891.475761930663,-279.7521999834705,1342.2867164207084,-1438.1514564352876,8.766692550865204e-06,10.010210615367917
bible,10,gov,10,bible,7355.454206562989,-23034.64713206129,5432.166702739177,24613.514810952136,-2488.40266342832,6964.064143683434,-5997.464616812092,6.892439448296435e-06,50.036335279926824
bible,10,gov,10,gov,3311.0229503563983,-10658.82190275064,2553.3620646029617,11436.271767087197,-745.0115368388397,3086.913858827089,-3209.210957829072,4.110389635355449e-06,22.956430554701747
bible,10,gov,25,flores,1491.49091007955,-4616.343886812495,912.1141583691942,4681.211110576941,-258.8765854458951,1284.719642789804,-1387.0821288024565,2.6349695787199135e-05,9.589987293267743
bible,10,gov,25,bible,7270.514748329643,-22834.446837817377,5391.333789190425,24405.551128433533,-2392.0673166539864,6877.35081150484,-6023.573490397324,5.432685401963378e-06,49.56051682483463
bible,10,gov,25,gov,2305.257540231213,-7568.202331086607,1828.9070847247876,8138.388638877362,-327.82133724885324,2124.3246211527894,-2492.464609502932,1.2521093330631168e-05,16.196236317515105
bible,10,gov,50,flores,81.00325554599517,-63.16397432710239,-79.69736644013395,-62.032204986231875,-30.823039306114737,4.911761447854816,30.789523817405236,2.743394245394096e-07,8.401932427768235
bible,10,gov,50,bible,5.630421157862374,10.348295387799165,8.951882730379971,6.502970954627353,-1.4668952557711554,-6.214012112652225,-6.770766555450971,1.8115979707722356e-07,1.0046195758795138
bible,10,gov,50,gov,-116.89040521616776,180.5232755661551,202.03126191871095,153.41973930141515,52.19299142975829,-44.896958275688164,-98.49260211017057,7.24785566572699e-08,21.662533539423162
