train set,train set size,c0,c1,rmse,kfold rmse
gov,1,1.943091647865269e-06,-5.851941501344629,8.585629744095174,8.823468438656302
gov,10,9.837332066978943,-3.9801759429184878,14.236870120385843,14.53172393057968
gov,25,10.553947971507917,-5.544500887713641,15.5925559579761,15.885418238689399
gov,50,17.13768307222564,-5.1651298657630345e-09,17.402233737565126,17.965746858332448
bible,1,3.7936286779288992,-9.413797270005601e-08,8.20236065878985,8.095725529665138
bible,10,7.905672042294949,-1.0361904171794023e-07,12.63158458634685,12.524731271900711
bible,25,9.460812856168499,-1.8339775852557474e-07,14.411447290128555,14.296237174804801
