train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,5.691783533891203,7.818193108438034e-08,-3.9283118704743e-10,8.957610362082832e-05,-6.880377054271938e-08,8.66725908217058,8.94663236204549
gov,10,12.714144560213656,-2.6214877660131226e-09,-0.04727866325970511,-3.739380110098636e-06,0.013925810449334775,14.474100519699574,14.475062477218652
gov,25,15.192043006388516,-2.1486788742183136e-09,0.0019470448300938907,0.002010804484535664,0.0003845910483373663,15.768190983990712,16.084527187811336
gov,50,12.91062875686296,4.526336792371743,-0.005536715636700039,1.852258241537984,-4.6030361853872904e-10,17.554781394402667,17.94197060861306
bible,1,3.156370099121564,0.650194544132402,-1.5172462047946903e-09,0.014241132165309266,-0.0007761194286902049,8.284831979775486,8.063672728046322
bible,10,7.376213505383278,1.0787996833177609,-3.460907426563012e-09,0.010484025437080777,-0.003784907036736812,12.614418084236695,12.5091851348551
bible,25,9.50536147648973,5.351774857714118e-05,-8.716802358356131e-10,0.0012856575829647764,1.880601827119659e-07,14.403706627674952,14.296488635366304
