c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
362.1837004526543,0.021714849265781343,-1.4973725840876417,-142.0767827206003,-23.57356751592871,16.562602233601737,-142.53542212157978,-34.058177641619054,0.6193381317751433,-28.94408720162996,57.0356781263115,56.358622963683985,-117.94141762139519,42.244398550230635,111.68061103652254,-238.86304100186123,-56.051575651986376,108.58839389990727,-16.860213530808238,41.24543568237049,31.00796150984604,6.514654401839621,6.59095527044214
