train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,1.3140067658620946,-1.4490925116287978,2.296867658961051,2.1425001336006386
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.137748082058385,-2.9732202599080004,4.513199222844536,4.604330717669121
gov,10,flores,1.0455895939059126,-3.3268480426184373,2.5644741192125,2.625938460546156
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,4.186877659957241,-2.877160170214062,6.097738081838863,6.228203098267639
gov,25,flores,0.9893423997003444,-3.6662823919828624,2.781850822293508,2.8730639850103015
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,4.884585614791895,-2.8096668016780817,6.9436394681348945,7.038525188162603
gov,50,flores,0.9502543991112117,-3.7782240700362753,1.693632239878788,1.763287533600867
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,6.7587767562363545,-2.530325579338518,8.109809240312481,7.826090076867225
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.006437396321633,-2.8946669944679373,3.8338158893289354,3.85399298597724
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,3.092007212517906,-2.9763061977984107,5.2193682965759525,5.26848731682884
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,3.594703363304508,-2.9625124814689876,5.688445379412537,5.784445592527895
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
