language to,c0,c1,c2,rmse,kfold rmse
ka,-3.8670495421076723,2.2456874469978048,-15.371244836106477,4.417507163654514,4.475570600801897
gu,-1.6144322840037286,1.82391601325558,-15.807720956241655,5.90813173684259,6.001255043958015
hi,-4.873184653437606,2.0140629342889635,-18.18782952453525,4.104506768234251,4.161783363112246
si,-10.22364240698768,1.527859880192903,-23.646397861917542,2.6959277217183737,2.719161660970737
ta,-6.1776509211617086,1.6541925918756821,-17.459401499852664,3.3950878315805513,3.454348088147576
