train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,8.091093408934029,0.0761000311327892,-3.421549907333962e-10,2.1979316460410358e-06,-5.943652292200796e-06,5.880484747706009,5.785986647360978
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,29.535883080494326,0.5547586167258164,-1.3599608214676807e-10,0.0034268518744416253,0.00020220195759075539,10.135824272336595,10.358882962102845
bible,flores,-7.265275768356909e-18,-9.346679658680807e-18,-1.1219943421574843e-17,-2.5978273587501573e-17,-3.2776216713637395e-17,2.2374092160353682,2.2374092160353682
bible,bible,15.343168314430347,7.267643574100583,4.855890573381633e-09,-0.022090042082010052,-0.006366553915818298,7.938226452916501,8.454353944905423
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
