c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
7.880212917279794,0.6501046723464274,-3.6792535974624365,4.525149175413771,2.617566517951481,1.5217308695504843,5.273967603970496,3.3014510840791456,1.9750366286826175,2.500742271009962,0.9004589188473849,0.38580949566867173,1.018788898423511,-1.207602798389252,-1.4831752039815045,1.3789932192415126,-4.47384445326193,-9.740463792913507,11.417605735361889,7.055846323631574,3.568514812166635,13.343394244339196,13.362176460486586
