c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.45660768162624,0.004442199773716603,-51.19221308525844,-25.733494774743374,9.789023882963717,2.585872173842603,-3.37258520349276,10.969374808084767,-13.247830148965946,-2.689216914913738,4.754573348803709,4.629440349104366
