train set,c0,c1,rmse,kfold rmse
gov,12.638693065877451,-1.0595367332401518e-09,14.695484861620459,14.763594458630045
bible,6.913394417025903,-3.7717002537415236e-10,12.301838670185644,12.261352038202348
