c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.5707152200736618,2.5422800713776597,-1.4918755818276792,5.984369739624592,5.1190262423882595,4.032049074724561,4.206651008435363,-4.052134610149164,3.4517816847328118,6.849570320478391,6.8119621749206205
