train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.809997855260374,-2.113246403887688e-09,2.3758998746935553,2.398202426976665
1,bible,8.869776805057079,-1.8179817996413716e-09,8.402744930634181,8.50049390518033
1,gov,12.337680726579045,3.020289316892721,9.573061241237072,9.694913373956377
10,flores,6.88210273945474,-0.15465782866425554,5.3947222490937365,5.465829622389995
10,bible,14.220196207829114,-0.6890132515373788,13.076591432039047,13.241620747042674
10,gov,18.256479030902355,0.3343340572635399,16.944436417101254,17.167498549932102
25,flores,8.400254770456096,-1.9761270308959507e-08,6.4751042143058735,6.562878511726884
25,bible,16.624415461529644,-0.5509075463332973,14.899929374817145,15.092742623546332
25,gov,20.42288739159065,0.5355599928349967,18.821222433923065,19.070385395181653
50,flores,2.6594196988553604,-13.679033419221986,1.8228979996045869,3.133224848059571
50,bible,-1.7061758307217197e-09,-2.5441264142348805,0.5943599203684887,0.797290414630368
50,gov,43.94966830263611,1.9837003075515962,5.286622410827748,10.612596930370076
