c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.10110278143404239,0.46397660492761783,-0.0047247116431832804,-3.6578861246761503,3.6901472433988003,0.7431815212021486,-0.31526147225675616,4.769211814989628,-11.204047216267922,-0.9591952396087369,12.91345858681067,12.965988186389428
