train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,0.016314009859215235,-7.896986762811731,1.3512820054679704,0.42451637018860355,-50.18623296894359,8.879862185874758,0.8335680638676848,0.014982572472965637
cc_align,25,gov,1,bible,0.22089249296047805,10.609696415398867,1.5662563823623614,-1.8580436405543606,-14.705877505859377,10.15575169159414,0.5824133825501285,0.1739716168725063
cc_align,25,gov,1,gov,12.454049113694763,3.8384193303545144,2.061836519432122,3.8931995599878224,-2.7114943287096844,2.371206263634148,0.42230431533241275,1.0073161211817236
cc_align,25,gov,10,flores,0.3294062756863023,1.5303738727307832,-2.365481842124295,-5.088304096945055,-15.093605608773716,-3.0768389033507852,4.555195482192745e-09,1.0350368079844179
cc_align,25,gov,10,bible,0.07885320587996637,1.2576411945524537,1.3028709578066997,-5.91615260681068,-14.744140541475335,-2.931116391581489,0.46237661971072747,0.6665016131236795
cc_align,25,gov,10,gov,14.461351345557182,3.2408562988320844,0.45359506996047,3.439232174037709,-2.2630095781397768,1.6383201562404033,1.8053800702153293,1.8120040883172286
cc_align,25,gov,25,flores,0.4059909921973345,1.1370776589964022,-2.4166901497043396,-4.677973351474334,-10.699193505090012,-2.993415856301799,2.578739530419986e-08,1.1952253996556068
cc_align,25,gov,25,bible,0.10867035820595822,1.604147801221,1.333163680819803,-5.254727034307898,-9.39804320527745,-2.8829847761266336,0.5520946891074545,0.80685006173238
cc_align,25,gov,25,gov,16.238770545469656,3.2736379572627308,0.4909250798698138,3.4170524290036486,-2.0674704095314707,1.6835903958994738,2.1486167287428044,1.403489816473051
cc_align,25,gov,50,flores,1.4232481022193832,-0.9090848300014097,-1.4131756785859637,-3.296189306006399,-0.8922164875586424,0.14175884860262422,3.2841758499240425e-08,0.07165355475180694
cc_align,25,gov,50,bible,0.9480803526082516,2.9011110707525254,2.090614241487151,-2.26537076157109,6.30939177813638,2.799027979139962,3.669312910109236e-08,0.8988477609872829
cc_align,25,gov,50,gov,31.173388018424124,5.004678088642771,16.79429987265159,3.4993501978431936,-0.7606369869844196,11.519417414499912,1.8930531803133896,17.59602225677539
cc_align,25,bible,1,flores,0.027064123053958042,0.7508367082166363,1.256696095917405,-6.850037811537912,-27.388180797213195,-3.4908677124090715,0.2605231093890197,0.3691129961125759
cc_align,25,bible,1,bible,6.301926778765764,2.952233559680239,0.07473099168653771,3.762233076787,-4.111833999086812,1.3527072015904582,1.5534077068048093,2.343072881014951
cc_align,25,bible,1,gov,0.07415092897186745,11.30286646313596,1.7494654085401693,-4.698933623617329,-22.03763636026466,10.375723621647852,0.2185975876863839,0.06988983016651033
cc_align,25,bible,10,flores,0.07472912086962369,1.446647669457077,1.3185779590211715,-5.566700158618084,-15.362575198229319,-3.1762957207533074,0.19189274219339625,0.2850673304346059
cc_align,25,bible,10,bible,9.585822884845467,3.027342458365538,-0.11036922762203584,3.635944430875134,-2.6173538160217045,1.419243223591715,2.223941516703244,2.9051287597800135
cc_align,25,bible,10,gov,0.3072842652195786,10.325098830150488,1.5559766749433348,-1.4533379625452607,-15.651481326397368,10.052014069450607,0.5527053733769463,0.2696534233363788
cc_align,25,bible,25,flores,0.094450912489116,1.6109592515158215,1.3339454899772305,-5.172905735093175,-1.4673854182815407,-3.1156760429953407,0.29162546396984795,0.4332598629844087
cc_align,25,bible,25,bible,11.008957002399129,3.023920934525811,-0.141512998582296,3.6403151205194546,-2.0939934360601957,1.4160108796091793,2.1362914553923886,2.8173382605750903
cc_align,25,bible,25,gov,0.025264543751140577,1.1634991814043758,1.294436047216166,-6.284049029783663,-31.359701645755596,-3.8817855897567894,0.23078058504350138,0.3348742833657467
cc_align,100,gov,1,flores,0.040280833430531356,-7.017023043554874,1.350329190108243,-0.027205012510288507,-39.865850723445845,9.378384597198448,0.6496519204232452,0.15082075427184805
cc_align,100,gov,1,bible,0.2950464009930911,10.679752633300339,1.5674668387043196,-1.8307424336580997,-12.80403646986804,10.190308133994737,0.5354141885565527,0.142927356561375
cc_align,100,gov,1,gov,13.87190877829036,3.51824477824839,3.191877316094929,4.051602101052602,-2.0505697680401136,1.692520473855518,0.2896248826992819,0.6987792565403579
