language to,c0,c1,c2,rmse,kfold rmse
ka,0.3778944468361726,4.898473531070574,-1.4013969375242652,6.392200506367907,6.4542737419519485
gu,3.5523101786297744,1.7458051017431278,-1.3631479519453655,8.268975053095796,8.36322523555405
hi,1.6392110841062937,1.936116852096653,-1.4791178053344909,6.581412944069619,6.705883241582792
si,0.19495673577025951,2.4342009005342615,-1.6628531920460967,3.020507495576363,3.0570310832212537
ta,0.0246046773666867,5.263532591485636,-1.4898488385111268,3.8745198921563175,3.931677268338975
