c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
36.466559353996054,2.136575805562743,38.05191551555998,-413.58504082246566,446.9289569665118,8.877569751932985,-12.806159908726745,1.1161835852617037,3.246849939364572,-26.430360449102345,5.510133164509963,4.159277362817842,4.193889173474199
