train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,loo rmse
cc_align,gov,1,flores,ka,1.220529429202732,1.2984255368000712,3.1401849173675502e-15,0.03549894489441448
cc_align,gov,1,flores,gu,8.542457524090107,0.577078016355586,1.2560739669470201e-15,2.131252988077686
cc_align,gov,1,flores,hi,6.049300667157705,1.0098865286222711,1.2560739669470201e-15,1.4014865094368907
cc_align,gov,1,flores,si,3.978071905112638,0.7213475204444814,8.881784197001252e-16,0.8511408504477164
cc_align,gov,1,flores,ta,1.3814934766464324,0.9377517765778254,0.0,0.11132285484761294
cc_align,gov,1,bible,ka,-0.09657842846620895,0.2164042561333446,2.482534153247273e-16,0.23694230255544327
cc_align,gov,1,bible,gu,2.1356143810056527,0.1442695040944777,6.290146538769727e-12,0.38922728371661214
cc_align,gov,1,bible,hi,0.7034215715337906,0.21640425613334469,1.5700924586837752e-16,0.014758735418860119
cc_align,gov,1,bible,si,0.0034215715337914273,0.21640425613334438,3.925231146709438e-16,0.20916935471331422
cc_align,gov,1,bible,ta,0.33561438102252933,0.14426950408889583,3.1401849173675503e-16,0.11068574597122845
cc_align,gov,1,gov,ka,11.562986953292892,1.8755035531556434,3.552713678800501e-15,2.8581128362062027
cc_align,gov,1,gov,gu,22.90684314306759,0.43280851226668554,5.617333549722722e-15,6.133113770933539
cc_align,gov,1,gov,hi,17.652722238691496,1.2262907847556157,2.5121479338940403e-15,4.605426856236362
cc_align,gov,1,gov,si,22.517107857668993,1.0820212806667133,7.105427357601002e-15,5.9688577558761855
cc_align,gov,1,gov,ta,18.45272223869148,1.2262907847556208,3.552713678800501e-15,4.827610306270726
cc_align,gov,10,flores,ka,11.242457524090112,0.5770780163555851,1.2560739669470201e-15,2.88112250283898
cc_align,gov,10,flores,gu,16.145879095623908,0.7934822724889313,1.2560739669470201e-14,4.224275419545801
cc_align,gov,10,flores,hi,12.717107857668967,1.0820212806667195,3.552713678800501e-15,3.247109057828389
cc_align,gov,10,flores,si,7.152722238691501,1.2262907847556141,3.972054645195637e-15,1.6892675054318442
cc_align,gov,10,flores,ta,5.1527222923958815,1.2262907716260525,9.397047603059845e-09,1.1338086140789565
cc_align,gov,10,bible,ka,1.4678071905112633,0.07213475204444834,2.220446049250313e-16,0.20998144793957682
cc_align,gov,10,bible,gu,2.506843143067583,0.4328085122666888,3.1401849173675503e-16,0.467432878803024
cc_align,gov,10,bible,hi,2.903421570221544,0.21640425656736356,4.891079726934962e-10,0.5962460692280211
cc_align,gov,10,bible,si,-0.6219280943753623,0.7213475202751404,1.908349791285751e-10,0.42641465512831606
cc_align,gov,10,bible,ta,0.9746503335788477,0.5049432643111369,4.440892098500626e-16,0.035673893123338386
cc_align,gov,10,gov,ka,30.103421571533787,0.21640425613334419,7.105427357601002e-15,8.150487162903834
cc_align,gov,10,gov,gu,33.6390359525563,0.3606737602222396,2.1316282072803006e-14,9.119983799839755
cc_align,gov,10,gov,hi,31.306843143067233,0.4328085122667919,9.168479593714054e-14,8.466041055754808
cc_align,gov,10,gov,si,40.80684314306759,0.43280851226668765,0.0,11.10447122744677
cc_align,gov,10,gov,ta,32.710264714601315,0.6492127684000514,1.507288760336424e-14,8.837141087365131
cc_align,gov,25,flores,ka,13.210264714601385,0.6492127684000295,5.617333549722722e-15,3.421416578123987
cc_align,gov,25,flores,gu,18.54245752409018,0.5770780163555654,1.3528330643921842e-14,4.908547520913956
cc_align,gov,25,flores,hi,14.184915048180205,1.1541560327111742,2.5121479338940403e-15,3.6485384436678494
cc_align,gov,25,flores,si,9.48149347664642,0.9377517765778285,1.7763568394002505e-15,2.3609314584883223
cc_align,gov,25,flores,ta,5.391758191247804,1.5869645449778589,2.808666774861361e-15,1.169076425626872
cc_align,gov,25,bible,ka,1.5356143810225265,0.14426950408889672,3.1401849173675503e-16,0.22258961253380746
cc_align,gov,25,bible,gu,4.235614381022527,0.1442695040888965,0.0,0.972459175819117
cc_align,gov,25,bible,hi,2.9712287620450555,0.2885390081777925,0.0,0.6088542350403336
cc_align,gov,25,bible,si,-0.089735285398625,0.6492127684000332,1.5700924586837752e-16,0.27238513429677563
cc_align,gov,25,bible,ta,1.3424575240901127,0.5770780163555852,1.7763568394002505e-15,0.13160090367577262
cc_align,gov,25,gov,ka,33.503421571533806,0.21640425613334222,7.105427357601002e-15,9.094767363502546
cc_align,gov,25,gov,gu,38.300000000000004,-2.220990142187471e-15,0.0,10.44559035847892
