model,pareto,rawlsian,1k-flores,1k-bible,1k-gov,10k-flores,10k-bible,10k-gov,25k-flores,25k-bible,25k-gov,50k-flores,50k-bible,50k-gov
linear,True,True,2.3904659635438645,8.459017464848301,9.685697930581338,5.405901970517517,13.210298102940587,17.0934559773742,6.485083443286859,15.0645658569236,18.98558363226534,2.876672882587344,0.9583079236874092,2.7304105509411087
poly2,True,False,2.390111629883767,8.488165620720391,9.71803653797622,5.375273295036587,13.25278187384374,17.15024725134194,6.458632130477549,15.10947292197958,19.042836932695007,3.1572877387713487,0.9020188467728064,3.554293290308044
poly3,True,False,2.391801406060458,8.507268133915247,9.71854106384926,5.370001866845167,13.262566864462148,17.162198510285286,6.454931081658669,15.145481047840786,19.054053158938807,3.3398912975271315,0.8672307023374239,3.531974920585977
exp,True,False,2.394811444297327,8.531977509250586,9.757206511821671,5.393705504722602,13.306355318418223,17.202697290780513,6.479201332252671,15.164098746387308,19.09481619386853,3.230768296185206,0.9348990938198336,3.2249257001689773
log,True,False,2.37017210894521,8.514178262406919,9.735337613075796,5.358075562083313,13.277260620939469,17.163406480449428,6.453049205865582,15.13130277687755,19.060600984750305,2.756018348919989,0.594505310865591,3.678069463432763
power,True,False,2.363262131738423,8.540800892061263,9.760849192056844,5.374096063473494,13.31724072793978,17.20531317958517,6.473527722041389,15.180439111623244,19.104077015374468,2.739323152539445,0.514188231886143,3.493833516229653
hmult,True,False,2.3638594204656034,8.512760833835447,9.731469515140132,5.384153470635576,13.244047690081086,17.13759883058985,6.489238416118552,15.09489862630094,19.03373869890728,2.449614594319982,0.541618406990093,5.848376989655506
