train set,c0,c1,c2,rmse,kfold rmse
gov,0.000596248552101744,-3.6948257502007507,-3.776586088972928e-09,14.573990930026653,14.597607649732732
bible,0.00017509473462909946,-3.0213755752915366,-9.38253434678941e-09,12.074872744872517,12.072403586570928
