,expr,splits,vars,model,trial,mean,min,25%,50%,75%,max
56,1B,,jsd1+jsd2,poly2,jsd1+jsd2:poly2,4.777788551750537,0.0723107138121536,2.0067363226248243,3.0274404015579823,4.925545928154604,23.18847756894535
57,1B,,jsd1+jsd2,poly3,jsd1+jsd2:poly3,4.495148592938059,0.1306197148610157,1.5274271417709162,2.465829415995714,5.010572613476317,21.85225780272004
58,1B,,jsd1+jsd2,exp,jsd1+jsd2:exp,76.71575620324688,0.6290961011225461,2.198598041591845,3.2742966505399878,4.435706714058458,3292.13088002626
59,1B,,jsd1+jsd2,log,jsd1+jsd2:log,4.579405875081384,0.5399095498374062,2.8678257706182717,3.8753480247912857,4.957609031625942,16.10134522821635
60,1B,,jsd1+jsd2,power,jsd1+jsd2:power,51.52413271260252,0.0688194609407197,3.107908031674025,4.705573519809755,6.661950394285866,2439.684611133493
61,1B,,jsd1+jsd2,mult,jsd1+jsd2:mult,9.953210390149703,0.3868436397928014,2.3873805834881074,3.939591002756724,5.741805230548647,191.7635325221172
62,1B,,jsd1+jsd2,hybrid_mult,jsd1+jsd2:hybrid_mult,11.78750516144864,0.2515770509849103,2.7470983458209584,4.294903039153169,6.827337009312339,306.9324060208272
63,1B,,jsd1+jsd2,am,jsd1+jsd2:am,9.937850999403471,2.8476080332640485,6.610101754222942,9.428853628239665,11.534806507136194,25.7933315540774
64,1B,,jsd1+jsd2,gm,jsd1+jsd2:gm,9.773029694516259,1.6340481874919652,6.806571045476451,9.368471309073486,11.247361155630704,23.639966124270607
65,1B,,jsd1+jsd2,hm,jsd1+jsd2:hm,9.769884457388045,0.1389313509844043,6.759012497041638,9.601845399956296,11.435602552412096,23.57191835153209
66,1C,,fea,linear,fea:linear,2.100242141491245,0.057735026918961,0.9463068515394522,1.9428193457801606,3.334219150634857,5.369357503463518
67,1C,,fea,poly2,fea:poly2,2.1002421412490024,0.0577350265795171,0.9463068514980456,1.9428193457799279,3.334219150636979,5.369357522227458
68,1C,,fea,poly3,fea:poly3,2.1002421407451193,0.0577350259614872,0.9463068515660469,1.9428193457798726,3.3342191505139214,5.369357510559478
69,1C,,fea,exp,fea:exp,2.1002421400822455,0.0577350269189623,0.9463068515893953,1.942819345628791,3.3342191506368053,5.36935750346351
70,1C,,fea,log,fea:log,2.100242141001947,0.0577350269189618,0.9463068514785202,1.942819345672635,3.3342191502830776,5.369357503463522
71,1C,,fea,power,fea:power,2.1002421406667113,0.0577350269189618,0.9463068515094445,1.9428193456322247,3.334219150477188,5.369357503463518
72,1C,,fea,mult,fea:mult,2.1002421406667113,0.0577350269189618,0.9463068515094445,1.9428193456322247,3.334219150477188,5.369357503463518
73,1C,,fea,hybrid_mult,fea:hybrid_mult,2.2940844549671096,0.0577350269189016,0.9443394719215814,2.2167385528060954,3.5844433929900745,5.668986165144691
74,1C,,fea,am,fea:am,2.100242141491245,0.057735026918961,0.9463068515394522,1.9428193457801606,3.334219150634857,5.369357503463518
75,1C,,fea,gm,fea:gm,2.100242141491245,0.057735026918961,0.9463068515394522,1.9428193457801606,3.334219150634857,5.369357503463518
76,1C,,fea,hm,fea:hm,2.100242141491245,0.057735026918961,0.9463068515394522,1.9428193457801606,3.334219150634857,5.369357503463518
77,1C,,inv,linear,inv:linear,2.1062581021330193,0.0058299212849788,0.8703008210806573,1.8792719551148074,3.3323615536727282,5.953289941845847
78,1C,,inv,poly2,inv:poly2,2.1017065268661344,0.0049050011465649,0.8566785746178232,1.8684002259101073,3.3347175467256727,5.963783539988133
79,1C,,inv,poly3,inv:poly3,2.1024446617159205,0.0010051808708182,0.8524087123267752,1.8568145550452948,3.3403457761202513,5.971761987096011
80,1C,,inv,exp,inv:exp,2.2247852626474893,0.0007919937132485,0.9835314362063796,1.9927129853929086,3.359941288602617,6.056787023964342
81,1C,,inv,log,inv:log,2.103469390443601,0.0075586959285232,0.8703489412125541,1.8840667791305872,3.328179492131378,5.933841227105972
82,1C,,inv,power,inv:power,2.09844222465621,0.0011734269886431,0.8671506231848604,1.9345509469732989,3.353776483270945,5.57288355887697
83,1C,,inv,mult,inv:mult,2.09844222465621,0.0011734269886431,0.8671506231848604,1.9345509469732989,3.353776483270945,5.57288355887697
84,1C,,inv,hybrid_mult,inv:hybrid_mult,2.087913138023117,0.0881174592162276,0.8687053992107341,1.9215313619388394,2.976124357584647,5.694703831181886
85,1C,,inv,am,inv:am,2.1062581021330193,0.0058299212849788,0.8703008210806573,1.8792719551148074,3.3323615536727282,5.953289941845847
86,1C,,inv,gm,inv:gm,2.1062581021330193,0.0058299212849788,0.8703008210806573,1.8792719551148074,3.3323615536727282,5.953289941845847
87,1C,,inv,hm,inv:hm,2.106258113264762,0.0058299212849552,0.87030081739644,1.879271937140109,3.3323615506932596,5.953289941831736
88,1C,,pho,linear,pho:linear,3.761156935560199,0.0797213307747306,1.5092461904544383,2.4947039709466736,3.947084424959101,23.110290702501125
89,1C,,pho,poly2,pho:poly2,3.437784418365018,0.1906451029816046,1.0716402550353932,1.7699137824344398,2.6363619984448894,25.18937546357152
90,1C,,pho,poly3,pho:poly3,3.5284330793440137,0.3156872369100988,1.038402314626734,1.790271514371953,2.6419514343217365,26.397940493508266
91,1C,,pho,exp,pho:exp,4.139925376974914,0.1813775420688992,1.1868721836273015,2.5407057577536856,3.86243626123595,35.39886976270777
92,1C,,pho,log,pho:log,3.4189923861122953,0.0683289636175102,1.3747021172006237,2.4660294444578525,3.895351153966957,19.11293275391052
93,1C,,pho,power,pho:power,3.6425333322606552,0.0029224722846671,1.146915831685686,2.520863754174286,3.807003862337897,26.67169308417132
94,1C,,pho,mult,pho:mult,3.6425333322606552,0.0029224722846671,1.146915831685686,2.520863754174286,3.807003862337897,26.67169308417132
95,1C,,pho,hybrid_mult,pho:hybrid_mult,2.452413719091572,0.5273594866321117,1.1240909976774303,2.3548506561140368,3.612115304740917,5.70722619982819
96,1C,,pho,am,pho:am,3.761156935560199,0.0797213307747306,1.5092461904544383,2.4947039709466736,3.947084424959101,23.110290702501125
97,1C,,pho,gm,pho:gm,3.761156935560199,0.0797213307747306,1.5092461904544383,2.4947039709466736,3.947084424959101,23.110290702501125
98,1C,,pho,hm,pho:hm,3.7611569357935952,0.0797213307747306,1.5092461919020193,2.4947039585071837,3.9470844193489145,23.11029070250113
99,1C,,syn,linear,syn:linear,1.8112029637971598,0.0668510838009037,0.9667700404896122,1.934118069184167,2.621341931957943,3.515663450326296
100,1C,,syn,poly2,syn:poly2,1.4643243264368284,0.0885237300530075,0.7338724092139116,1.099756208311509,2.165377875323113,3.556989634561337
101,1C,,syn,poly3,syn:poly3,1.4667406132584462,0.1005034802388198,0.7397389549399487,1.1028212340316552,2.1569140740449657,3.6234100794206263
102,1C,,syn,exp,syn:exp,1.7639897699777471,0.0260037726035315,0.9742589039099272,1.7857081075727055,2.6107304877931816,3.4926368512503547
103,1C,,syn,log,syn:log,1.8470844510609914,0.0413037533874795,0.9729592042863006,2.008989627350184,2.6648012058201593,3.5426498376595346
104,1C,,syn,power,syn:power,1.802169987482385,0.0022729105757564,0.9798528796343372,1.8825279851041423,2.6219273679265,3.51490267513237
105,1C,,syn,mult,syn:mult,1.802169987482385,0.0022729105757564,0.9798528796343372,1.8825279851041423,2.6219273679265,3.51490267513237
106,1C,,syn,hybrid_mult,syn:hybrid_mult,2.242273695912602,0.0107065915394598,0.9832737360819083,2.1316250995980894,3.2924200808185025,5.6010751720268885
107,1C,,syn,am,syn:am,1.8112029637971598,0.0668510838009037,0.9667700404896122,1.934118069184167,2.621341931957943,3.515663450326296
108,1C,,syn,gm,syn:gm,1.8112029637971598,0.0668510838009037,0.9667700404896122,1.934118069184167,2.621341931957943,3.515663450326296
109,1C,,syn,hm,syn:hm,1.8112029637971598,0.0668510838009037,0.9667700404896122,1.934118069184167,2.621341931957943,3.515663450326296
110,1C,,gen,linear,gen:linear,2.3103909022060636,0.33166247903554,0.9537916329974363,2.0425478724631523,3.3700843402533063,6.160857579299802
111,1C,,gen,poly2,gen:poly2,2.378360247916752,0.3316624790356701,0.9942065302084993,2.042547872463291,3.377547541480506,6.793684009370718
112,1C,,gen,poly3,gen:poly3,2.459450454635219,0.2985556809376626,0.9942065302084271,2.0745153473508515,3.377547541480285,7.587647750289986
113,1C,,gen,exp,gen:exp,2.6018370243997015,0.3330695483433467,0.9557830761986795,1.8412976088055488,3.3700843402529834,10.815196472348036
114,1C,,gen,log,gen:log,2.19816901391992,0.2878855457088224,0.9250471730449159,1.9893674400741579,3.2738477019161922,5.541060810183311
115,1C,,gen,power,gen:power,2.7185015595309077,0.233968631188546,0.9010528590715824,2.0425478724946937,3.3297849316260955,15.374076019914105
116,1C,,gen,mult,gen:mult,2.7185015595309077,0.233968631188546,0.9010528590715824,2.0425478724946937,3.3297849316260955,15.374076019914105
117,1C,,gen,hybrid_mult,gen:hybrid_mult,2.173605705156966,0.0428752439764811,0.9250471731592246,1.9893674401902448,3.268453930380299,5.522014807277661
118,1C,,gen,am,gen:am,2.3103909022060636,0.33166247903554,0.9537916329974363,2.0425478724631523,3.3700843402533063,6.160857579299802
119,1C,,gen,gm,gen:gm,2.3103909022060636,0.33166247903554,0.9537916329974363,2.0425478724631523,3.3700843402533063,6.160857579299802
120,1C,,gen,hm,gen:hm,2.3103909034155667,0.3316624790355401,0.9537916329974363,2.0425478724631523,3.3700843402533054,6.160857589070203
121,1C,,geo,linear,geo:linear,2.1064199056005752,0.2792848008753787,0.6020221720654246,2.0957301936434973,3.194908355248034,5.704603404268587
122,1C,,geo,poly2,geo:poly2,2.106419795747472,0.2792848008753757,0.6020263420998744,2.095730192882814,3.194908355092785,5.704613259065232
123,1C,,geo,poly3,geo:poly3,2.1064203829051276,0.2792848008753834,0.6020241811774798,2.0957301936702537,3.194908355248953,5.7045636517125
124,1C,,geo,exp,geo:exp,2.106419905664004,0.2792848008753788,0.6020221718179304,2.0957301932498402,3.1949083533812614,5.7046034090039015
125,1C,,geo,log,geo:log,2.106419905570137,0.2792848008753788,0.6020221716868079,2.0957301937576087,3.1949083552492157,5.704603404269212
126,1C,,geo,power,geo:power,2.1064199056893558,0.2792848008755188,0.602022171814344,2.0957301936434845,3.1949083552491935,5.704603404271061
127,1C,,geo,mult,geo:mult,2.1064199056893558,0.2792848008755188,0.602022171814344,2.0957301936434845,3.1949083552491935,5.704603404271061
128,1C,,geo,hybrid_mult,geo:hybrid_mult,2.1388007927224257,0.2792848009468819,0.6020221718961588,2.1159949505336386,3.5077456465598496,5.70460340427252
129,1C,,geo,am,geo:am,2.1064199056005752,0.2792848008753787,0.6020221720654246,2.0957301936434973,3.194908355248034,5.704603404268587
130,1C,,geo,gm,geo:gm,2.1064199056005752,0.2792848008753787,0.6020221720654246,2.0957301936434973,3.194908355248034,5.704603404268587
131,1C,,geo,hm,geo:hm,2.1064199056005752,0.2792848008753787,0.6020221720654246,2.0957301936434973,3.194908355248034,5.704603404268587
132,1C,,inv+pho,linear,inv+pho:linear,3.0645575827861253,0.0374912553076107,0.9280000740109959,2.1273485128490157,3.011104833292959,18.94426462823995
133,1C,,inv+pho,poly2,inv+pho:poly2,4.075115277746222,0.0063625728329476,2.3508370483756424,3.0122635129380075,3.96250550414578,22.24551538815138
134,1C,,inv+pho,poly3,inv+pho:poly3,5.984962487400298,0.0472659344511487,4.064475961073653,5.609842170829548,6.600095074310675,24.889569509854
135,1C,,inv+pho,exp,inv+pho:exp,3.3039825181467393,0.0079659612423887,0.7970970527193456,2.371866993312249,3.105349501771825,28.13452720198721
136,1C,,inv+pho,log,inv+pho:log,3.048499523572628,0.2023027447439258,0.8594700840376917,1.9756450460444617,3.0099577772417474,20.098608359181213
137,1C,,inv+pho,power,inv+pho:power,2.729794723614945,0.0183361603900803,1.0934700532704897,2.0921847341285003,3.2553853083177016,20.606689019137807
138,1C,,inv+pho,mult,inv+pho:mult,4.706453267365817,0.1338425101985506,0.6377260965879102,1.8583503387593017,3.1323504809304716,55.759355001621
139,1C,,inv+pho,hybrid_mult,inv+pho:hybrid_mult,12.616089278537245,0.2552753643613659,0.8029152854875191,1.8011282171770313,3.5426474419696494,214.4797415475559
140,1C,,inv+pho,am,inv+pho:am,3.3613647634097226,0.1163404324524925,1.3133961131160536,2.543673914489063,3.9292930735699994,17.81662315650949
141,1C,,inv+pho,gm,inv+pho:gm,3.319318019144241,0.1350168828273211,1.3083167287296786,2.5403212358775584,3.918944680520582,17.312358995768335
142,1C,,inv+pho,hm,inv+pho:hm,3.282137090769538,0.1514890364347532,1.2939703259213207,2.5369503724929463,3.909117670917339,16.867610771238894
143,1C,,inv+syn,linear,inv+syn:linear,2.760789431265992,0.0776599423513608,1.4603842142951882,2.4766869614988893,3.63262797778569,7.525695582029895
144,1C,,inv+syn,poly2,inv+syn:poly2,5.775629131019707,0.0290251086664642,2.28519898112586,5.6709459646225255,9.400903202483072,14.360398470443222
145,1C,,inv+syn,poly3,inv+syn:poly3,7.351811695942272,0.0936705312992045,2.5936948619957105,6.32263671404138,10.518038261145474,23.033146086760244
146,1C,,inv+syn,exp,inv+syn:exp,2.669889095781791,0.0788933389248499,0.9650683333939353,2.1435055731154673,3.2544568148600925,9.681618214272214
147,1C,,inv+syn,log,inv+syn:log,2.526470653695437,0.0027679773234618,1.3182773271066617,2.1380312473090175,3.5033220251481065,6.981822677566933
148,1C,,inv+syn,power,inv+syn:power,1.5693837149061824,0.027824338879421,0.9284929346084245,1.4926413870924629,2.15559800426797,3.4519834746326192
149,1C,,inv+syn,mult,inv+syn:mult,1.7522892814226314,0.0104804019216766,0.7394609378185897,1.320679559419879,2.7537419458705097,4.012621371675468
150,1C,,inv+syn,hybrid_mult,inv+syn:hybrid_mult,1.4559784948671182,0.0319573718228863,0.97991548667429,1.4183832159577014,1.8408555197199301,4.165523064033429
151,1C,,inv+syn,am,inv+syn:am,1.8274992427501642,0.0170039728839901,0.9694205698836489,2.008898321512107,2.6748419526770357,3.5209293546367664
152,1C,,inv+syn,gm,inv+syn:gm,1.8441690033049924,0.0064496449165984,0.9715979501390583,2.0303590250219816,2.728988988704046,3.5319222491760867
153,1C,,inv+syn,hm,inv+syn:hm,1.8657104415339185,0.0227318597238803,0.9746864437256545,2.040866673391165,2.73888871228743,3.546459883025383
154,1C,,pho+syn,linear,pho+syn:linear,1.8086751676910129,0.0372347883784525,0.9091114496205691,1.6702552717774868,2.272262383807426,5.718734104351362
155,1C,,pho+syn,poly2,pho+syn:poly2,1.3145427080385406,0.0001812172804516,0.48073126111156594,0.837810579851451,1.5223270544625058,4.758437518358114
156,1C,,pho+syn,poly3,pho+syn:poly3,1.4059488626641352,0.0636385115131226,0.5759824684874165,0.9101868580290081,1.7642836743391221,4.74905717548348
157,1C,,pho+syn,exp,pho+syn:exp,6.91997890769023,0.2003139062104865,1.2363312590935578,1.8245445974738024,2.7737650794136037,103.94664315918054
158,1C,,pho+syn,log,pho+syn:log,1.6517281844977052,0.098286771292991,0.8502223067538126,1.5782995508795772,2.172154211544284,4.028273570447892
159,1C,,pho+syn,power,pho+syn:power,1.8168204314014165,0.0148498143712267,0.8785002606843612,1.79750513341643,2.2836821990480427,5.701232931249496
160,1C,,pho+syn,mult,pho+syn:mult,2.585922199963939,0.1861265656222682,0.9465690718221178,1.7307917238057806,2.482201859874047,17.238231881924456
161,1C,,pho+syn,hybrid_mult,pho+syn:hybrid_mult,2.2301186521846112,0.1495830494088914,0.7492180523307943,1.5231477056690874,1.8950007367460213,17.918291568318093
162,1C,,pho+syn,am,pho+syn:am,2.4030004968169916,0.1740974333726976,0.9789744146320366,2.124601633902525,3.5395165187986732,7.977472628177415
163,1C,,pho+syn,gm,pho+syn:gm,2.609950281957405,0.3481061315405451,1.042954742816657,2.2195537679625708,3.65084944638481,9.93507056337983
164,1C,,pho+syn,hm,pho+syn:hm,2.8293619330880326,0.3242611771757695,1.0578208621090706,2.402046308737982,3.7066281613809235,12.20276299594851
165,1C,,gen+geo,linear,gen+geo:linear,1.9719443625864388,0.2258317958127242,0.6040291159427469,1.7809917304726763,2.735497544478572,6.105310915454125
166,1C,,gen+geo,poly2,gen+geo:poly2,2.0565171459167346,0.2258317976828172,0.6007582557866653,1.7810206353171254,2.735496911630177,6.959262706090882
167,1C,,gen+geo,poly3,gen+geo:poly3,2.1072952278959525,0.2258317947543903,0.6060534949848992,1.8542950230377937,2.73549811415866,7.42933393229429
168,1C,,gen+geo,exp,gen+geo:exp,2.2324155202495155,0.2258317893227704,0.5724923480132996,1.6393472462948604,2.7191835752639157,10.276379667225354
169,1C,,gen+geo,log,gen+geo:log,1.904181506407029,0.2258317957974885,0.5807027298440579,1.7809917305387328,2.7191835753067557,5.616480590891693
170,1C,,gen+geo,power,gen+geo:power,2.0312044321881215,0.2258317958121271,0.6173264063981747,1.9005665307956292,2.856363758975315,6.887023775379339
171,1C,,gen+geo,mult,gen+geo:mult,1.8559660627179846,0.1955123130437608,0.5962854712944923,1.7272722274552927,2.6501828535235457,5.789804232881315
172,1C,,gen+geo,hybrid_mult,gen+geo:hybrid_mult,1.9069213029475283,0.2258317958127242,0.6174267268927616,1.7809917305317595,2.73549754447858,5.552482680309625
173,1C,,gen+geo,am,gen+geo:am,2.1327203397359877,0.2909036648718482,0.7448980001977857,1.9773670092868816,3.528486135652085,5.868336778920061
174,1C,,gen+geo,gm,gen+geo:gm,2.084773765643662,0.2366950405848485,0.6246908895322487,2.00651753943609,3.4994693209638648,5.813463549277144
175,1C,,gen+geo,hm,gen+geo:hm,2.084854451378657,0.2322929670819445,0.5949893730238559,2.0766212576165635,3.3736568407364826,5.760257754983624
176,1C,,inv+pho+syn,linear,inv+pho+syn:linear,5.972768960793886,0.0164862196764581,2.562013785017945,5.837992563112689,9.633010744426326,12.327163517765914
177,1C,,inv+pho+syn,poly2,inv+pho+syn:poly2,5.142469500498879,0.0142516439741722,1.9385019607878018,3.56048660540248,7.940443177597919,18.67684462138234
178,1C,,inv+pho+syn,poly3,inv+pho+syn:poly3,2.85606956993292,0.0680846725834927,1.2878753956428888,2.3721791515661,3.8300997918105093,13.636607452279767
179,1C,,inv+pho+syn,exp,inv+pho+syn:exp,14.280835135663391,0.0520410833362491,4.816358637272192,9.644669205055028,22.799146679782666,58.2956519171781
180,1C,,inv+pho+syn,log,inv+pho+syn:log,6.78167121181405,0.0655525503729645,2.0276206387107854,5.1456206591967835,11.529622884069616,19.899196741626078
181,1C,,inv+pho+syn,power,inv+pho+syn:power,1.8843824736592716,0.0300406041535235,0.8786320970879536,1.7976648231839794,2.29398472335821,6.290365097085361
182,1C,,inv+pho+syn,mult,inv+pho+syn:mult,3.028048913077962,0.1321805209314105,1.3945020381960873,2.847158634963887,3.9674166538727276,12.959462262427415
183,1C,,inv+pho+syn,hybrid_mult,inv+pho+syn:hybrid_mult,1.6814892415044416,0.038486279340801,0.4663424725840589,0.8993456071594528,1.7106869441776498,12.484580817184646
184,1C,,inv+pho+syn,am,inv+pho+syn:am,2.3859643441998553,0.1550170492276596,0.994340167839462,2.1112017996940993,3.547900868103177,7.762818378371908
185,1C,,inv+pho+syn,gm,inv+pho+syn:gm,2.558699788696987,0.2900663941123682,1.04657512347614,2.172129530942507,3.6461018334593356,9.28212346060192
186,1C,,inv+pho+syn,hm,inv+pho+syn:hm,2.720040185977032,0.3757044834522677,1.0676255581012821,2.2854058889782003,3.700032431260165,10.81379376912228
187,1C,,fea+gen+geo,linear,fea+gen+geo:linear,1.360183834906347,0.0537892275789167,0.491934955049339,0.9838699101000223,1.925207147742153,4.608291170400118
