c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.60299122322351,0.18810929505291357,-68.53936099164552,9.80981920908007,-13.138061270414214,1.1784969407802985,6.27006083996765,-25.711262110359947,6.015962971904011,4.548299003137532,4.578573045152107
