train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.8281225834785613,5.435630964124527e-08,-1.5753447871771864,8.322408716289617,8.421670002628804
gov,10,1.2699372480431423,-6.99787907153242e-09,-3.3684277312696667,14.073531419854689,14.168283518913695
gov,25,1.8644436332653969,-3.1464400645157163e-09,-2.9743501644264407,15.458925910966839,15.556894062408123
gov,50,2.1742920448680843,-8.423658735263767e-09,-2.8718990879280994,17.29195768697265,17.549514762861243
bible,1,2.4684158367231372,-8.530350514731963e-09,-0.09257452962160753,7.907264391976556,7.866724645708951
bible,10,1.8463584527941117,5.3029710050220545e-09,-2.0243758972242003,12.413839365040921,12.393816604822531
bible,25,1.864787368432693,-1.1983596055126452e-06,-2.2554151672953795,14.232471749376353,14.225701334761125
