train set,c0,c1,c2,rmse,kfold rmse
gov,2.7503365584506034,-4.8845306924147485e-09,-1.489148119865169,14.55172958806252,14.60014973711497
bible,1.9388929000057993,-9.5229239132559e-09,-1.2966980095408323,12.089041810912235,12.07766473146633
