train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,-6.220873939334262e-09,-2.8562958358116353,0.33127123134680053,8.347424133087554,8.360263280491402
gov,10,6.522038649768251e-06,-3.7903270912509788,-9.219141396455113e-09,14.100950626377772,14.174069537983966
gov,25,9.236459686742692e-08,-3.969352853784823,-5.8276077082397e-06,15.515715935015756,15.552966971900544
gov,50,-2.652467626946739e-09,-4.078804710758847,0.45646703818433537,17.441412268172602,17.677421085537922
bible,1,-5.442795820194909e-09,-2.4808666445508196,-0.019580275363269763,7.848651483459602,7.864533562911737
bible,10,-3.7091533780788212e-09,-3.233196560546675,0.10099011262620589,12.448478920059282,12.444394349889375
bible,25,-2.6366033883497807e-09,-3.348289943199262,-0.0015459256312892297,14.274037952400194,14.273503707631564
