c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3",rmse,kfold rmse
5.4350633871036305,0.07331079433800756,0.00985680343313513,0.009329002948681839,-0.0068733160877845,0.0028599473249939843,0.019786105317715748,3.434764759635474,1.6112951934631468,2.0829974507687293e-08,13.958847939004475,13.966280233930151
