train set size,c0,c1,c2,rmse,kfold rmse
1,1.3639474858126597,-5.151182528680153e-09,-1.3835396585138104,8.10953185486351,8.103780949650465
10,2.4848052831008354,-2.9200471721591247e-09,-1.4282674110051945,13.628178387969731,13.610245271208859
25,2.8680716138640143,-4.30480302767603e-09,-1.4211297009428427,15.260752199957393,15.239307069173655
50,1.161348401326375,-1.0144094245476734e-08,-3.0065918301552443,17.232529493294198,17.462634537366107
