train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,28.19049030750603,-36.1336201426765,0.0,0.0,0.0,0.0,0.0,1.9735206853954872,2.1993704552932485
cc_align,25,gov,1,bible,3.0331390064446295,-3.115252563325499,0.0,0.0,0.0,0.0,0.0,0.7369548322883477,0.7801438698052474
cc_align,25,gov,1,gov,-0.3439058189190736,39.04317044300792,0.0,0.0,0.0,0.0,0.0,2.530082099811041,3.078993994649652
cc_align,25,gov,10,flores,50.81741739054714,-63.87652502136642,0.0,0.0,0.0,0.0,0.0,2.7370263778667963,3.0721398649400395
cc_align,25,gov,10,bible,6.69220426775823,-6.859221342213689,0.0,0.0,0.0,0.0,0.0,0.895062092160217,0.9209817051262533
cc_align,25,gov,10,gov,1.7372707464939237,57.25358035210567,0.0,0.0,0.0,0.0,0.0,3.3796686175394113,4.419438971325504
cc_align,25,gov,25,flores,55.73145595890888,-69.43310467553597,0.0,0.0,0.0,0.0,0.0,2.741716672832283,3.0821162376087674
cc_align,25,gov,25,bible,5.315540624454966,-3.7035510515127728,0.0,0.0,0.0,0.0,0.0,1.0524098165510496,1.0724121081918094
cc_align,25,gov,25,gov,-1.3724555484994028,68.74756001148177,0.0,0.0,0.0,0.0,0.0,3.7181070932771805,4.941719394155463
cc_align,25,gov,50,flores,62.22655076577066,-79.37935408835126,0.0,0.0,0.0,0.0,0.0,0.7322224856363941,1.3581442529402064
cc_align,25,gov,50,bible,7.2678975235395455,-6.755147480315825,0.0,0.0,0.0,0.0,0.0,0.5226130639102503,0.9693555380872604
cc_align,25,gov,50,gov,4.433386759336527,65.26047827906336,0.0,0.0,0.0,0.0,0.0,4.763901425398113,8.836201337677796
cc_align,25,bible,1,flores,4.848649697436408,-5.40986526662124,0.0,0.0,0.0,0.0,0.0,0.6605702362795209,0.6616711491987368
cc_align,25,bible,1,bible,9.709715835787861,14.621979451944325,0.0,0.0,0.0,0.0,0.0,2.669532094814246,2.87288465621551
cc_align,25,bible,1,gov,5.977434172523674,-8.551999056093416,0.0,0.0,0.0,0.0,0.0,0.40608830724200107,0.4148277218233954
