c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
8.272628024876662,0.5837729283580702,-1.495656025379643,12.161426667419818,1.6522316648572704,9.962579948232113,0.44143583487516047,-1.07405086872994,-8.510930447796923,7.560343727992621,-7.428146979623331,8.248006228162238,-19.514532378542018,-7.624187988296597,-10.022395022368107,6.499738660890211,6.653854712012581
