train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,30.772095029617798,-42.7879177898447,0.5,0.5,0.5,0.5,1.8387579107075738,1.9709809038839794
cc_align,25,gov,1,bible,4.273327088294855,-5.532991482842666,0.5,0.5,0.5,0.5,0.7220784054407806,0.7449199871123063
cc_align,25,gov,1,gov,4.123995415942276,33.082049167697065,0.5,0.5,0.5,0.5,2.626482183447077,3.634573297165504
cc_align,25,gov,10,flores,54.67491100758837,-74.36013304232972,0.5,0.5,0.5,0.5,2.4670418776972367,2.6131137302002436
cc_align,25,gov,10,bible,7.018704351886065,-7.826004431802063,0.5,0.5,0.5,0.5,0.8874658895028106,0.9978890443419871
cc_align,25,gov,10,gov,6.597836816380637,51.57681883461808,0.5,0.5,0.5,0.5,3.4883441548452687,5.566778697055421
cc_align,25,gov,25,flores,59.51737552582377,-80.0908918420761,0.5,0.5,0.5,0.5,2.4460226323338827,2.582070147040556
cc_align,25,gov,25,bible,5.9855530569468485,-5.1202376446601345,0.5,0.5,0.5,0.5,1.0463391607482093,1.1394908628210128
cc_align,25,gov,25,gov,4.284784837055666,62.25572930150158,0.5,0.5,0.5,0.5,3.854597583327059,6.301309855439831
cc_align,25,gov,50,flores,59.69053362738693,-78.77025425490808,0.5,0.5,0.5,0.5,1.0360799813028723,2.169879924640315
cc_align,25,gov,50,bible,6.421594376971101,-5.576906599969436,0.5,0.5,0.5,0.5,0.5463312902735181,1.1441909154145393
cc_align,25,gov,50,gov,12.22553586219695,54.56347146129109,0.5,0.5,0.5,0.5,4.994312059764475,10.459672754510903
cc_align,25,bible,1,flores,5.428955132688051,-6.757308571746124,0.5,0.5,0.5,0.5,0.64806665168724,0.6535634373853028
cc_align,25,bible,1,bible,10.22168498461783,14.493897503571395,0.5,0.5,0.5,0.5,2.6714437256988153,3.1781444187922845
cc_align,25,bible,1,gov,6.268598564489316,-9.547326231781977,0.5,0.5,0.5,0.5,0.38487361975605255,0.38498843883338024
cc_align,25,bible,10,flores,8.118664811633137,-9.56556719893589,0.5,0.5,0.5,0.5,0.8978684102812028,0.8991046366168878
cc_align,25,bible,10,bible,13.67491738366,25.596327509226935,0.5,0.5,0.5,0.5,3.4355295146377745,4.191150977460285
cc_align,25,bible,10,gov,5.666547353041782,-7.1878543904020304,0.5,0.5,0.5,0.5,0.8471522870308268,0.9044023398559837
cc_align,25,bible,25,flores,6.593934651255134,-6.3676655006302365,0.5,0.5,0.5,0.5,1.0054727241836965,1.008935880951624
cc_align,25,bible,25,bible,17.199973466501294,26.45698051427858,0.5,0.5,0.5,0.5,3.4216753434414433,4.13501263319418
cc_align,25,bible,25,gov,5.662427926441131,-6.564269337633751,0.5,0.5,0.5,0.5,0.919283662645722,0.9603036109971266
cc_align,100,gov,1,flores,33.79398316291051,-45.980670267587755,0.5,0.5,0.5,0.5,1.5459360640343,1.598463260677505
cc_align,100,gov,1,bible,5.054656349027144,-6.477701841300022,0.5,0.5,0.5,0.5,0.6880881150213155,0.7158454913988346
cc_align,100,gov,1,gov,7.554017209621139,29.802073205266424,0.5,0.5,0.5,0.5,2.1600643041556924,3.04365278059246
cc_align,100,gov,10,flores,53.005297108819796,-68.87011180568597,0.5,0.5,0.5,0.5,2.4114684650101252,2.5379086385390153
cc_align,100,gov,10,bible,4.019360069904301,-1.4122930328886278,0.5,0.5,0.5,0.5,0.9361100293804515,0.9562686069572431
cc_align,100,gov,10,gov,4.833592201828832,55.8248694064984,0.5,0.5,0.5,0.5,3.495219685468698,5.464728094264116
cc_align,100,gov,25,flores,56.18364565104838,-71.58530117026122,0.5,0.5,0.5,0.5,2.271332544942492,2.286566971208669
cc_align,100,gov,25,bible,3.0519983127133896,1.1017700002393924,0.5,0.5,0.5,0.5,0.9762821519211429,1.0580253916770601
cc_align,100,gov,25,gov,1.714243884868629,67.71118210180971,0.5,0.5,0.5,0.5,3.920750554764771,6.2619202999992805
cc_align,100,gov,50,flores,63.49627082932201,-82.65137732705399,0.5,0.5,0.5,0.5,1.3285782384403901,2.7824640061780723
cc_align,100,gov,50,bible,7.084634384930595,-5.094011846822436,0.5,0.5,0.5,0.5,0.35873095300087593,0.7512963376741079
cc_align,100,gov,50,gov,10.934575576045466,57.108056048832026,0.5,0.5,0.5,0.5,5.173677535824553,10.835320907986285
cc_align,100,bible,1,flores,5.983282438690069,-7.399392485959169,0.5,0.5,0.5,0.5,0.634363231152703,0.6483597785263909
cc_align,100,bible,1,bible,12.169154422076751,12.197091640494083,0.5,0.5,0.5,0.5,2.681701102795649,3.232980429357929
cc_align,100,bible,1,gov,6.701519533840891,-9.933164004350362,0.5,0.5,0.5,0.5,0.458072114988085,0.45818262686490685
cc_align,100,bible,10,flores,6.48432407785201,-5.661643837083158,0.5,0.5,0.5,0.5,0.9699077453108881,0.9716537941968337
cc_align,100,bible,10,bible,12.232783267892286,29.006977504375662,0.5,0.5,0.5,0.5,3.515312343767875,4.357832786951267
cc_align,100,bible,10,gov,4.279024621065913,-3.839923599761706,0.5,0.5,0.5,0.5,0.8960456227850283,0.9241925038234251
cc_align,100,bible,25,flores,5.654496606019394,-3.5780209974522315,0.5,0.5,0.5,0.5,1.1696781743548004,1.1697625475539237
cc_align,100,bible,25,bible,19.73794339467013,22.54648658706951,0.5,0.5,0.5,0.5,3.480053506693571,4.161799003271484
cc_align,100,bible,25,gov,2.45304752595639,-0.05988704200841729,0.5,0.5,0.5,0.5,1.0225439215839005,1.0364304368165442
gov,25,bible,1,flores,9.45713555906043,-13.513214616766367,0.5,0.5,0.5,0.5,0.7899078201722027,0.7902840510749118
gov,25,bible,1,bible,17.376502032183517,2.1808794991305023,0.5,0.5,0.5,0.5,2.3005667686438294,3.0619783617436034
gov,25,bible,1,gov,9.43525019189312,-13.256101657820048,0.5,0.5,0.5,0.5,0.7699267037710579,0.7703095387478655
gov,25,bible,10,flores,12.877051782447946,-17.24602792455719,0.5,0.5,0.5,0.5,1.2171983383662273,1.2678671054716033
gov,25,bible,10,bible,17.961221431589195,18.191457740843234,0.5,0.5,0.5,0.5,3.584408506586074,4.576391573907996
gov,25,bible,10,gov,-3.7591009154261674,16.41616512296812,0.5,0.5,0.5,0.5,1.8741971843981222,2.258804452156765
gov,25,bible,25,flores,11.87744501879574,-14.927227971420216,0.5,0.5,0.5,0.5,1.495346152602028,1.5378894657788775
gov,25,bible,25,bible,23.698106432913086,14.826563335395951,0.5,0.5,0.5,0.5,3.327816458304755,3.9476541555103273
gov,25,bible,25,gov,-4.862305082585674,19.3576053225537,0.5,0.5,0.5,0.5,2.1980617376315097,2.3893448936018173
gov,1,bible,1,flores,7.159585080813752,-10.038385700032388,0.5,0.5,0.5,0.5,0.8669597146257917,0.8671512671579698
gov,1,bible,1,bible,10.771632842249243,10.996602425581136,0.5,0.5,0.5,0.5,2.7805029478661325,3.2967842914741805
gov,1,bible,1,gov,2.214708627156381,0.9881327513938958,0.5,0.5,0.5,0.5,1.2511486432662169,1.3304061262304938
gov,1,bible,10,flores,8.604696580191376,-9.975164025903705,0.5,0.5,0.5,0.5,1.2598962956587394,1.3695154019891942
gov,1,bible,10,bible,16.163462104860475,19.890785657919015,0.5,0.5,0.5,0.5,3.770212464849894,4.66291425055073
gov,1,bible,10,gov,-11.112716370730201,31.626394224179027,0.5,0.5,0.5,0.5,2.588125401785745,2.846160942864389
gov,1,bible,25,flores,9.254126068226023,-10.572130028959611,0.5,0.5,0.5,0.5,1.3885312947378086,1.4383135167026355
gov,1,bible,25,bible,17.393394817286246,25.38163044117798,0.5,0.5,0.5,0.5,3.583085305408315,4.470531026068277
gov,1,bible,25,gov,-10.810587932607232,32.021182497077376,0.5,0.5,0.5,0.5,2.8280270160463368,2.9045447700052334
gov,10,bible,1,flores,9.886859919093464,-14.436896040147081,0.5,0.5,0.5,0.5,0.7683672093504879,0.7723521730014015
gov,10,bible,1,bible,18.693154726685542,-0.9298980340440911,0.5,0.5,0.5,0.5,2.1681072114686337,2.9005779901577466
gov,10,bible,1,gov,8.82499255643973,-11.969030757429058,0.5,0.5,0.5,0.5,0.8802984305348387,0.8888657727796672
gov,10,bible,10,flores,11.293359670152714,-14.521159256836597,0.5,0.5,0.5,0.5,1.1695367399124583,1.2082984147622684
gov,10,bible,10,bible,19.392714138233217,14.908819154078445,0.5,0.5,0.5,0.5,3.4461292258656084,4.419403758665535
gov,10,bible,10,gov,-5.965277923485852,21.17511103513681,0.5,0.5,0.5,0.5,2.039117705147284,2.454301813004778
gov,10,bible,25,flores,10.215957411765114,-11.880173567743297,0.5,0.5,0.5,0.5,1.3921007336269544,1.4312378957708674
gov,10,bible,25,bible,19.29030730476298,22.48783560959443,0.5,0.5,0.5,0.5,3.445021691057232,4.06704584168335
gov,10,bible,25,gov,-9.950716310341273,29.158289407473728,0.5,0.5,0.5,0.5,2.0890445501983708,2.313745688968406
gov,50,bible,1,flores,10.628868633907935,-15.65417396795214,0.5,0.5,0.5,0.5,0.41135681712597766,0.8615115823299707
gov,50,bible,1,bible,27.795475566590643,-13.86751113953611,0.5,0.5,0.5,0.5,2.3059851847660107,4.8294640064785295
gov,50,bible,1,gov,8.794636594684079,-12.377213899527165,0.5,0.5,0.5,0.5,0.3533589820093344,0.7400457291678156
gov,50,bible,10,flores,11.460323433051284,-15.412610237423815,0.5,0.5,0.5,0.5,0.3175566484497727,0.6650642917055274
gov,50,bible,10,bible,31.583606368950473,-2.829210041222637,0.5,0.5,0.5,0.5,3.3517476890036444,7.019622198563584
gov,50,bible,10,gov,-2.3468445533297717,14.078388039720714,0.5,0.5,0.5,0.5,0.20442386858584935,0.42812838563162187
gov,50,bible,25,flores,9.484136564606718,-11.405624677331373,0.5,0.5,0.5,0.5,0.3809264547066807,0.7977807539007638
gov,50,bible,25,bible,36.56939621628593,-4.4117159806609685,0.5,0.5,0.5,0.5,3.144814731969999,6.586238988194299
