train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.640180873306236,-4.6499998616059605e-09,8.70638703683316,9.0400285746451
1,gov,7.390068875721095,-2.65215269872702e-09,9.94477529241215,9.69790365280335
10,flores,4.722072585218589,-9.377610491088953e-09,5.8796517383258875,5.7297221599748624
10,bible,12.340000395115966,-9.495417467968272e-09,13.314668527237046,13.629761150291825
10,gov,15.530169326724652,-7.752439928742452e-09,17.129718426389264,16.949646843524295
25,flores,5.912387775140345,-8.426875945270837e-09,6.954421311062749,6.715998773901874
25,bible,14.63254938352169,-8.207435283115624e-09,15.108519436140453,15.457437564933652
25,gov,17.744253404296458,-1.1797874211712542e-09,18.96240326266531,18.824596791502966
50,flores,11.68322254409001,-9.236557786563318e-09,4.245095451702151,3.525384249049903
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.83561631289004,-2.8290137105222406e-06,5.892436092068379,5.388262063632191
