c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-5.042137498727484,0.5435531844328015,-1.4954915850142774,9.476614385148771,1.8363321860607835,-4.365604355089389,-1.229145063211317,-26.62594228275294,-4.8080631095198765,6.4999034882541755,6.560229173747473
