model,mean,min,25%,50%,75%,max
linear,4.2011281442523165,0.7291560524949702,1.0518730073511942,3.2712836821572555,6.687709445411484,9.79645796645902
poly2,3.9339483365243075,0.6942604831511536,1.0019438125955848,3.152908343841302,6.2609693991004525,9.021667461944904
poly3,3.8850200068032827,0.6946133551588684,0.9970685618561198,3.097896327420357,6.126432399171235,8.986976967730545
exp,4.2006030518836175,0.7282158159475753,1.0506404952451012,3.2709483488390143,6.686593551864651,9.797825967422444
log,4.198845534049412,0.7313815896571051,1.0549882266974846,3.268957960917154,6.691254826351207,9.77475692935158
power,4.198415542368491,0.7304756082991839,1.0537420589449418,3.268557537627999,6.689651917269396,9.777415627455316
hmult,4.200973114390478,0.7285308485792251,1.0584507842974353,3.263656280475548,6.677191511715898,9.811576402445136
