c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
23.495282851247026,0.16140573871285616,-3.6585049956012954,4.284863572056277,2.355939400429721,3.1621669678259337,1.233593527420832,1.1332040138200206,-0.5057824254395282,1.4588286794382799,-0.9604259012663714,-2.766022062138729,-12.338297096812232,2.559815300293119,0.8511457478209494,12.869250345072501,12.895477907976119
