train set size,test set,c0,c1,rmse,kfold rmse
1,flores,3.8972516377075275,1.2542833209654902,2.3587581693101405,2.4001558503544382
1,bible,9.553091849496555,0.7655583675284711,8.400850930844248,8.5229926809205
1,gov,13.898558826300118,4.847297930138943,9.564209694108879,9.715905176778374
10,flores,6.789021511072628,-0.32767956755242555,5.394351789978709,5.486262756865634
10,bible,14.127177227241663,-0.8619720360554992,13.07643856245474,13.266437821924182
10,gov,19.81749355551741,2.16150223904285,16.939436474262603,17.193848836121962
25,flores,8.401960905795857,-0.058094488085933274,6.474900090919146,6.584872654474937
25,bible,16.531282141439515,-0.7239884347049117,14.899795263719021,15.118179674285074
25,gov,21.9837643725863,2.3625644239093155,18.81672179144973,19.096843005888747
50,flores,2.555092402504786,-13.862753878619756,1.8218088434257316,4.014604469477806
50,bible,-0.4557693952672145,-3.1218954374243015,0.5812528018657318,1.2808691880462852
50,gov,45.7745563057748,4.0966255642625615,5.267967635161755,11.608679445832058
