c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
19.579712876767893,9.405622766999985,-68.53897469992164,8.5703517912747,3.553693980473233,1.337818966986462,8.031033336146105,3.1966230060910092,1.2166901747969527,2.854316927315929,-1.177881642645197,-1.6196807354132963,6.78712894870664,0.8638129941854742,-1.5582085956597256,8.128287866681367,-2.1783785089521936,-11.453886407753556,6.359637191290678,2.10230012870699,0.7080769284452338,4.548299000609284,4.578563205209979
