train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.4231200453431574,-2.323285505477999,-6.911394172072053e-09,8.320630562827356,8.401689129161696
gov,10,1.6129909084695224,-3.1400376613113377,-1.095080233227544e-09,14.076817260230348,14.225902066967585
gov,25,1.7207221828033312,-3.231541348808102,-1.3939641267135889e-09,15.480107150622088,15.621230355547949
gov,50,1.8783980966735452,-3.244767780489986,-7.0193191523319965e-09,17.332328759704314,18.330943458689134
bible,1,1.4233666675172056,-1.7488860410524607,-0.11299672868573096,7.870984484473506,7.844650895709332
bible,10,1.4965752373004666,-2.601699565043297,-4.2283090307734764e-08,12.432720524716114,12.425602181548008
bible,25,1.5894193852275298,-2.722380130206502,-7.215527274011198e-10,14.253069930346827,14.249021788244267
