c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
-2.2620739004917283,8.95600622764653,-18.456193561148673,0.3945911915485852,1.1126592664977697,1.1055226768905122,-0.7310210965389509,-0.1774981860340271,-0.0003514312086860814,0.1475001208379573,0.42620658600664896,0.29699269454215926,0.8840817928210724,2.3393063905377547,2.854583721636122,-3.5765329089036655,-4.759553471023319,-5.8242458339870415,-1.1828023034560478,-0.5565226893253424,-0.24763344618053887,4.684176596360428,4.727309701542308
